opt_type,entry_date,exp_date,exit_date,exit_reason,days_held,dte_at_entry,width,width_pct,contracts,net_credit,realized_pnl,realized_pnl_sized,ret_on_credit,ret_on_max_loss,win,loss_amount,cell
call,1996-01-12,1996-02-16,1996-02-16,expired,35,35,0.7118473815917952,0.02,31.999418210649207,4.246333234870756,-46.922961290255465,-1501.5074620089886,-11.050230562435745,-0.7009871439768255,False,46.922961290255465,2pct_UNFILTERED_early75pct
put,1996-02-09,1996-03-15,1996-03-05,early_75%,25,35,0.7779541015625,0.02,29.256279470959516,5.333633253868474,4.631111248792916,135.48908495578988,0.8682845310809437,0.06391109143006275,True,0.0,2pct_UNFILTERED_early75pct
call,1996-02-20,1996-03-28,1996-03-12,early_75%,21,37,0.7598581695556632,0.02,29.77269265729516,4.70781790501646,3.7813097240771456,112.57977225699042,0.8031979571784064,0.053050166593417804,True,0.0,2pct_UNFILTERED_early75pct
put,1996-03-06,1996-04-12,1996-04-01,early_75%,26,37,0.7716762542724638,0.02,29.710562219383995,5.608992870212268,5.140733915096839,152.73409483778212,0.9165163932366154,0.07183946550403321,True,0.0,2pct_UNFILTERED_early75pct
call,1996-03-13,1996-04-19,1996-04-08,early_75%,26,37,0.7583807373046909,0.02,29.876115097179458,4.744702842369524,4.1869797761773455,125.09068970263706,0.8824535308698808,0.05889409552358433,True,0.0,2pct_UNFILTERED_early75pct
put,1996-04-02,1996-05-09,1996-04-23,early_75%,21,37,0.778256378173829,0.02,29.542568711328638,5.643077070821136,4.325878364799721,127.79755882894574,0.7665814785992731,0.05992968828008466,True,0.0,2pct_UNFILTERED_early75pct
call,1996-04-09,1996-05-16,1996-05-02,early_75%,23,37,0.7613781738281276,0.02,29.845003918104815,4.73733852361066,3.6140969463806156,107.86273752514012,0.7628960709411278,0.05061726481565229,True,0.0,2pct_UNFILTERED_early75pct
put,1996-04-24,1996-05-31,1996-05-13,early_75%,19,37,0.7715792846679719,0.02,29.793407268583273,5.389459459449562,4.992053675883294,148.73028827221916,0.9262624041322955,0.06955775628113524,True,0.0,2pct_UNFILTERED_early75pct
put,1996-05-14,1996-06-20,1996-06-04,early_75%,21,37,0.7925376129150408,0.02,29.02611395425588,5.534385898899686,4.613801418265064,133.92072572886914,0.8336609521902607,0.0625860080025573,True,0.0,2pct_UNFILTERED_early75pct
call,1996-05-03,1996-06-07,1996-06-06,early_75%,34,35,0.7634181213378923,0.02,29.823915236280218,4.7059508418897735,4.619783950383979,137.78004494617954,0.9816898020398376,0.06448982209566008,True,0.0,2pct_UNFILTERED_early75pct
call,1996-06-07,1996-07-12,1996-06-20,early_75%,13,35,0.8027391815185538,0.02,28.479216333061032,4.917000867030064,3.7423936056035783,106.5804370974486,0.7611130660353199,0.04966224389804209,True,0.0,2pct_UNFILTERED_early75pct
put,1996-06-05,1996-07-12,1996-06-28,early_75%,23,37,0.8086743164062469,0.02,28.60306768833285,5.809205411118872,4.797454654267122,137.22192020770996,0.8258366359510633,0.06391644054574282,True,0.0,2pct_UNFILTERED_early75pct
call,1996-06-21,1996-07-26,1996-07-05,early_75%,14,35,0.7972968292236331,0.02,28.687528404003277,4.866454265881176,4.225169086194756,121.20965817192865,0.8682233214062064,0.056438510093952704,True,0.0,2pct_UNFILTERED_early75pct
call,1996-07-08,1996-08-14,1996-07-19,early_75%,11,37,0.7793965911865257,0.02,29.353601806032277,4.811999816925487,3.6011018901085734,105.70531094519727,0.7483586922514498,0.049244046978863504,True,0.0,2pct_UNFILTERED_early75pct
put,1996-07-01,1996-08-07,1996-08-02,early_75%,32,37,0.8077383422851554,0.02,28.600534634319395,5.463743380706361,4.477463532755095,128.05785084246418,0.8194864254726844,0.059453699794406074,True,0.0,2pct_UNFILTERED_early75pct
put,1996-08-05,1996-09-11,1996-08-16,early_75%,11,37,0.7896524810791021,0.02,29.49387873700834,5.83731987422618,4.70077199760699,138.64399926774504,0.8052962830360816,0.06428148740362824,True,0.0,2pct_UNFILTERED_early75pct
call,1996-07-22,1996-08-28,1996-08-21,early_75%,30,37,0.7577674102783192,0.02,30.146730960662865,4.785327228071547,4.224094696773093,127.3426463759812,0.8827180452767851,0.059501487161357974,True,0.0,2pct_UNFILTERED_early75pct
put,1996-08-19,1996-09-25,1996-09-11,early_75%,23,37,0.7980426788330064,0.02,29.16457978221517,5.626579181554946,4.548580229793435,132.65743100761725,0.8084095296667276,0.0613200587589404,True,0.0,2pct_UNFILTERED_early75pct
put,1996-09-12,1996-10-18,1996-09-20,early_75%,8,36,0.8058737945556658,0.02,28.99050915592603,5.750404791208933,4.358725795971582,126.36168009628511,0.7579859078155832,0.0582429449549555,True,0.0,2pct_UNFILTERED_early75pct
call,1996-08-22,1996-09-27,1996-09-23,early_75%,32,36,0.8021449279785173,0.02,28.69137117435069,4.756738288113292,4.1256050598550855,118.36926609108154,0.8673180675431823,0.054674368282754064,True,0.0,2pct_UNFILTERED_early75pct
put,1996-09-23,1996-10-30,1996-10-04,early_75%,11,37,0.8231401824951163,0.02,28.446614981691308,5.969852994751003,5.409276580674187,153.87560821991826,0.9060987909468285,0.07085383097219572,True,0.0,2pct_UNFILTERED_early75pct
call,1996-09-24,1996-10-31,1996-10-24,early_75%,30,37,0.822952804565432,0.02,28.134972374120533,5.082384578061628,4.428403100261208,124.5929988873188,0.8713238898482093,0.05735315389841967,True,0.0,2pct_UNFILTERED_early75pct
put,1996-10-07,1996-11-13,1996-10-31,early_75%,24,37,0.844693756103517,0.02,27.686393353313562,5.931126896347064,4.441847863455694,122.97874716320976,0.7489045405842512,0.056556492361200826,True,0.0,2pct_UNFILTERED_early75pct
put,1996-11-01,1996-12-06,1996-11-06,early_75%,5,35,0.8467547607421864,0.02,27.802799918522016,6.265595590076492,5.15643985395965,143.36346555153304,0.822976807205123,0.06576262866517829,True,0.0,2pct_UNFILTERED_early75pct
put,1996-11-07,1996-12-13,1996-11-14,early_75%,7,36,0.8758049774169905,0.02,26.859821856998575,6.4236302218875645,5.381522785011932,144.54674332479934,0.8377697032863433,0.06631013430500173,True,0.0,2pct_UNFILTERED_early75pct
put,1996-11-15,1996-12-20,1996-11-25,early_75%,10,35,0.8879869842529331,0.02,26.380262686625006,6.0413773748591195,4.746221779468825,125.20657731136838,0.7856191535426974,0.05735108047512038,True,0.0,2pct_UNFILTERED_early75pct
call,1996-10-25,1996-11-29,1996-11-29,expired,35,35,0.8433813476562477,0.02,27.544943441023207,5.2270284507830285,-11.27496100564866,-310.5681632003345,-2.1570498633807182,-0.1425205831501993,False,11.27496100564866,2pct_UNFILTERED_early75pct
call,1996-12-02,1997-01-08,1996-12-12,early_75%,10,37,0.9121640014648449,0.02,25.526528608503025,5.699768500875398,4.536893188659498,115.81113377403918,0.7959785012255673,0.05305275829222219,True,0.0,2pct_UNFILTERED_early75pct
put,1996-11-26,1997-01-02,1996-12-24,early_75%,28,37,0.9101023101806618,0.02,25.760392222813724,6.67376995777917,5.809148802018346,149.64595162068107,0.8704448668098018,0.0688806327534391,True,0.0,2pct_UNFILTERED_early75pct
call,1996-12-13,1997-01-17,1997-01-06,early_75%,24,35,0.8793654632568391,0.02,26.440628388952945,5.555692378832962,4.420120619437282,116.87076673288966,0.7956021172586556,0.053654707467453294,True,0.0,2pct_UNFILTERED_early75pct
put,1996-12-26,1997-01-31,1997-01-14,early_75%,19,36,0.9134449768066375,0.02,25.89434724201298,6.881549150753955,5.8358648793482795,151.11591164331253,0.8480452223041801,0.06909378586613867,True,0.0,2pct_UNFILTERED_early75pct
put,1997-01-15,1997-02-21,1997-01-22,early_75%,7,37,0.9254985809326186,0.02,25.648748599005756,7.102769459070887,6.010036416382873,154.14991311467378,0.8461539475573863,0.07033635097987416,True,0.0,2pct_UNFILTERED_early75pct
put,1997-01-23,1997-02-28,1997-02-07,early_75%,15,36,0.9371755981445347,0.02,25.3047191678066,7.044881307163909,5.5815964796132915,141.2407314246323,0.7922910601683794,0.06439856914245305,True,0.0,2pct_UNFILTERED_early75pct
call,1997-01-07,1997-02-13,1997-02-10,early_75%,34,37,0.9081709289550801,0.02,25.71674596163064,5.716105981079165,5.450979282162936,140.18144944149597,0.9536176026487572,0.06405306777045995,True,0.0,2pct_UNFILTERED_early75pct
put,1997-02-10,1997-03-19,1997-02-13,early_75%,3,37,0.9458395385742193,0.02,25.239767565617452,7.4039197037281985,5.864717164211375,148.02409806278223,0.7921097741319686,0.06727133363898657,True,0.0,2pct_UNFILTERED_early75pct
call,1997-02-11,1997-03-20,1997-03-04,early_75%,21,37,0.9567633819580053,0.02,24.561933905509374,6.034849997966256,4.802729183033507,117.96431675973002,0.7958324042274499,0.05357707998370268,True,0.0,2pct_UNFILTERED_early75pct
put,1997-02-14,1997-03-21,1997-03-10,early_75%,24,35,0.978610305786134,0.02,24.349305386189094,7.415706533612706,6.9667369230605365,169.63520488484036,0.9394569339391798,0.07702705470538494,True,0.0,2pct_UNFILTERED_early75pct
call,1997-03-05,1997-04-11,1997-03-20,early_75%,15,37,0.9714529418945332,0.02,24.237279764211557,6.117671901863954,5.091114853851115,123.39477502452252,0.8321980870369882,0.055929340192655275,True,0.0,2pct_UNFILTERED_early75pct
call,1997-03-21,1997-04-25,1997-03-31,early_75%,10,35,0.9490833282470703,0.02,24.8160649692743,5.969957818695349,4.796415130442701,119.02814949667633,0.8034252964773695,0.05392964656840754,True,0.0,2pct_UNFILTERED_early75pct
call,1997-04-01,1997-05-08,1997-04-11,early_75%,10,37,0.9178883361816403,0.02,25.58917780269707,5.8017435604656225,5.112985408651368,130.8370927245756,0.8812842821065712,0.059462244916306514,True,0.0,2pct_UNFILTERED_early75pct
put,1997-03-11,1997-04-17,1997-04-16,early_75%,36,37,0.9793636322021513,0.02,24.43591556136451,7.497235910677662,6.7264257793176645,164.36637237319192,0.8971874247331341,0.0743751734389891,True,0.0,2pct_UNFILTERED_early75pct
put,1997-04-17,1997-05-23,1997-04-29,early_75%,12,36,0.9218582153320298,0.02,26.03062474594247,6.959987751967785,6.3298775294081135,164.77066665579605,0.9094667627279198,0.07427181698985982,True,0.0,2pct_UNFILTERED_early75pct
put,1997-04-30,1997-06-06,1997-05-05,early_75%,5,37,0.9691239929199185,0.02,24.751470068628393,7.517638549625377,5.886324989444302,145.69519679044998,0.7830018629636872,0.06584642031101294,True,0.0,2pct_UNFILTERED_early75pct
put,1997-05-06,1997-06-12,1997-05-20,early_75%,14,37,1.0080703735351548,0.02,23.662985324787257,7.914592123432771,6.2441517608218495,147.75527148207195,0.788941699514086,0.06721915593195855,True,0.0,2pct_UNFILTERED_early75pct
