opt_type,entry_date,exp_date,exit_date,exit_reason,days_held,dte_at_entry,width,width_pct,contracts,net_credit,realized_pnl,realized_pnl_sized,ret_on_credit,ret_on_max_loss,win,loss_amount,cell
call,1994-04-28,1994-06-03,1994-05-06,early_25%,8,36,0.5087240219116218,0.02,42.228284892146604,3.058683995649488,1.0805252716634968,45.628729004970246,0.35326476131577483,0.02259864558629753,True,0.0,2pct_UNFILTERED_early25pct
call,1994-05-09,1994-06-15,1994-05-13,early_25%,4,37,0.5020049285888675,0.02,42.848766105978974,3.0913387374259207,0.6953301566286236,29.79403924781362,0.2249284907572463,0.014759979659916295,True,0.0,2pct_UNFILTERED_early25pct
put,1994-04-26,1994-06-02,1994-05-17,early_25%,21,37,0.5124375915527359,0.02,42.25642773157953,3.4683676834167567,2.32461078683212,98.22974771782171,0.6702319358892482,0.048657074598781345,True,0.0,2pct_UNFILTERED_early25pct
put,1994-05-18,1994-06-24,1994-05-24,early_25%,6,37,0.5150897216796864,0.02,41.96023949122191,3.344924724234001,0.8320308718500726,34.91221464691922,0.24874427392102538,0.017274936721670936,True,0.0,2pct_UNFILTERED_early25pct
put,1994-05-25,1994-07-01,1994-06-01,early_25%,7,37,0.5182727432250971,0.02,41.70591362974084,3.350929041301092,1.0714533137012108,44.685939359522315,0.31974813566484506,0.022102600917741817,True,0.0,2pct_UNFILTERED_early25pct
put,1994-06-02,1994-07-08,1994-06-03,early_25%,1,36,0.5202176284790028,0.02,41.582366089975096,3.3793030225676506,1.0929275516280468,45.4465135616176,0.32341803748561804,0.022468591340828088,True,0.0,2pct_UNFILTERED_early25pct
call,1994-05-16,1994-06-22,1994-06-08,early_25%,23,37,0.5039498138427732,0.02,42.657274794774494,3.0463834798164275,0.8107614516218971,34.58487403484553,0.26613899956900794,0.017123240972369155,True,0.0,2pct_UNFILTERED_early25pct
put,1994-06-06,1994-07-13,1994-06-13,early_25%,7,37,0.5230471801757801,0.02,41.41722285167877,3.4539456326535003,1.2394236908699021,51.333487212408954,0.35884284892976515,0.025371629359383308,True,0.0,2pct_UNFILTERED_early25pct
call,1994-06-09,1994-07-15,1994-06-13,early_25%,4,36,0.5209250259399418,0.02,41.28234680115128,3.0585129859329556,0.7522703940983706,31.05548729740768,0.24595952266944562,0.015341814935138314,True,0.0,2pct_UNFILTERED_early25pct
call,1994-06-14,1994-07-21,1994-06-17,early_25%,3,37,0.5265834426879898,0.02,40.815871758655014,2.9826433377774153,0.7482714646068533,30.54135214005429,0.2508752739992187,0.01506312846286526,True,0.0,2pct_UNFILTERED_early25pct
call,1994-06-20,1994-07-27,1994-06-23,early_25%,3,37,0.5181392288208002,0.02,41.59738423624262,3.0968042900107986,1.2568051175158943,52.27980538338471,0.40583937498727496,0.025798018311380438,True,0.0,2pct_UNFILTERED_early25pct
call,1994-06-24,1994-07-29,1994-07-06,early_25%,12,35,0.5019418716430657,0.02,42.92462457030969,3.0947360859711384,0.8378928384644326,35.96623552123691,0.2707477520499132,0.017789864197586,True,0.0,2pct_UNFILTERED_early25pct
call,1994-07-07,1994-08-12,1994-07-11,early_25%,4,36,0.5117313385009759,0.02,42.021434279111624,3.0512110697233656,0.8614360868239985,36.19877990812975,0.28232595750975026,0.017901115272462093,True,0.0,2pct_UNFILTERED_early25pct
put,1994-06-14,1994-07-21,1994-07-14,early_25%,30,37,0.5265834426879898,0.02,41.07501509776783,3.2960486276207264,2.1221487040522433,87.16729005865433,0.6438462971294601,0.042991288725274295,True,0.0,2pct_UNFILTERED_early25pct
call,1994-07-12,1994-08-18,1994-07-20,early_25%,8,37,0.5104853439331052,0.02,42.16863096456181,3.0197147407352607,0.8986203608742205,37.893590374946356,0.2975845197402382,0.01871002384348701,True,0.0,2pct_UNFILTERED_early25pct
put,1994-07-15,1994-08-19,1994-07-25,early_25%,10,35,0.5170710754394534,0.02,41.844408395616135,3.1491467456821507,0.9728418651602828,40.7079923101198,0.3089223665090117,0.02003465238587777,True,0.0,2pct_UNFILTERED_early25pct
put,1994-07-26,1994-09-01,1994-07-29,early_25%,3,37,0.5167155456542964,0.02,42.0004538027356,3.2423222603385016,1.979407208559283,83.136001019896,0.6104905834846382,0.04087215746245057,True,0.0,2pct_UNFILTERED_early25pct
call,1994-07-21,1994-08-26,1994-08-11,early_25%,21,36,0.5156471633911117,0.02,41.77485084247383,2.911546879829837,0.8521582108734607,35.59878215342818,0.2926822909075963,0.017514957819688322,True,0.0,2pct_UNFILTERED_early25pct
put,1994-08-01,1994-09-07,1994-08-12,early_25%,11,37,0.5254369735717788,0.02,41.25952068520883,3.228609080834509,1.7457391975314782,72.02836253152988,0.5407093747875638,0.035399697304585705,True,0.0,2pct_UNFILTERED_early25pct
put,1994-08-15,1994-09-21,1994-08-16,early_25%,1,37,0.5275727462768565,0.02,41.253955621522444,3.3637830033303984,1.4001162036873216,57.76033173189124,0.4162326173540627,0.02834616783796964,True,0.0,2pct_UNFILTERED_early25pct
put,1994-08-17,1994-09-23,1994-08-24,early_25%,7,37,0.5309544372558577,0.02,40.9417294337133,3.3150900113469994,2.014114167692658,82.46131730228147,0.6075594209504664,0.04046002122151569,True,0.0,2pct_UNFILTERED_early25pct
put,1994-08-25,1994-09-30,1994-08-26,early_25%,1,36,0.5355826187133772,0.02,40.63849016393092,3.3878456817514517,1.6863986214137947,68.53269378879115,0.49777905484229695,0.0336134070532952,True,0.0,2pct_UNFILTERED_early25pct
put,1994-08-29,1994-10-05,1994-08-30,early_25%,1,37,0.5428803634643558,0.02,40.044385368605646,3.4287505964356773,0.7828761215332571,31.349793106557097,0.22832693703271625,0.015392983011627503,True,0.0,2pct_UNFILTERED_early25pct
call,1994-08-12,1994-09-16,1994-09-06,early_25%,25,35,0.5277508544921865,0.02,40.83458372832263,2.9125988309043045,0.9897936881744294,40.417813233523994,0.3398317947779708,0.019850467862765616,True,0.0,2pct_UNFILTERED_early25pct
put,1994-08-31,1994-10-07,1994-09-15,early_25%,15,37,0.5428803634643558,0.02,40.09719064591408,3.4492483401894174,1.7696008841356667,70.95602401836595,0.5130395696699787,0.03480808558847331,True,0.0,2pct_UNFILTERED_early25pct
call,1994-09-07,1994-10-14,1994-09-20,early_25%,13,37,0.538430442810057,0.02,40.2355093397612,3.068103551620426,2.0231867108128707,81.40394779899201,0.6594258234029683,0.03984616587926375,True,0.0,2pct_UNFILTERED_early25pct
call,1994-09-21,1994-10-28,1994-09-27,early_25%,6,37,0.5291698455810554,0.02,41.06415033646244,3.190192084952037,0.9470108043625602,38.88819404059839,0.29685071592696843,0.01904427688300693,True,0.0,2pct_UNFILTERED_early25pct
call,1994-09-28,1994-11-04,1994-10-04,early_25%,6,37,0.5325724411010739,0.02,40.780824639392854,3.1409561460948185,1.3135286543912463,53.56678171354708,0.41819388533149987,0.026209615830575142,True,0.0,2pct_UNFILTERED_early25pct
put,1994-09-16,1994-10-21,1994-10-11,early_25%,25,35,0.5388400268554676,0.02,40.569272329607564,3.486881166152842,2.5063995599918556,101.68280631611816,0.7188084252258087,0.049732990385717525,True,0.0,2pct_UNFILTERED_early25pct
put,1994-10-12,1994-11-18,1994-10-14,early_25%,2,37,0.5350793457031244,0.02,41.12561331816725,3.697165626151043,1.728766130259552,71.0965673905987,0.4675922869215071,0.034706674217326865,True,0.0,2pct_UNFILTERED_early25pct
call,1994-10-05,1994-11-11,1994-10-25,early_25%,20,37,0.5202159881591797,0.02,41.76583861151387,3.1953139098870236,0.86928666199376,36.30648643197299,0.27205047344612704,0.01780366177084235,True,0.0,2pct_UNFILTERED_early25pct
put,1994-10-17,1994-11-23,1994-10-28,early_25%,11,37,0.5381236648559558,0.02,40.91697241829802,3.743740735501988,2.741623740022572,112.17894295185464,0.7323220099147584,0.054757319557895937,True,0.0,2pct_UNFILTERED_early25pct
call,1994-10-26,1994-12-02,1994-11-10,early_25%,15,37,0.531677131652831,0.02,41.07173954472812,3.2576348812301066,1.4552818702738763,59.770957940053464,0.4467295824522702,0.029158076290552733,True,0.0,2pct_UNFILTERED_early25pct
call,1994-11-11,1994-12-16,1994-11-18,early_25%,7,35,0.5318559646606431,0.02,41.12743321939161,3.2719222008885493,0.8597652837193657,35.35993929051949,0.2627706989750187,0.017225044967671608,True,0.0,2pct_UNFILTERED_early25pct
call,1994-11-21,1994-12-28,1994-11-22,early_25%,1,37,0.527199974060057,0.02,41.528822569647716,3.2454802967244665,1.4009401385204454,58.17939444331327,0.43165880253050937,0.028316398428427193,True,0.0,2pct_UNFILTERED_early25pct
call,1994-11-23,1994-12-30,1994-11-30,early_25%,7,37,0.5186042785644531,0.02,42.061056914589365,3.2497952206591214,1.0435393100624326,43.8923663131473,0.32110925126254036,0.02146730567942042,True,0.0,2pct_UNFILTERED_early25pct
put,1994-10-31,1994-12-07,1994-12-05,early_25%,35,37,0.5442123413085938,0.02,40.49453174815924,3.765485629900325,1.8191476307427423,73.66553148770065,0.48311102724641025,0.03591196822821206,True,0.0,2pct_UNFILTERED_early25pct
call,1994-12-01,1995-01-06,1994-12-09,early_25%,8,36,0.5173508834838856,0.02,42.344565115905034,3.1957453456050002,1.3676854247643833,57.914044527009665,0.42797071632923267,0.028176842539585904,True,0.0,2pct_UNFILTERED_early25pct
put,1994-12-06,1995-01-12,1994-12-13,early_25%,7,37,0.5230813980102553,0.02,42.4220266957658,3.7584891621373253,1.2153191267236836,51.556300437746884,0.3233531012851379,0.02503249994038504,True,0.0,2pct_UNFILTERED_early25pct
put,1994-12-14,1995-01-20,1994-12-16,early_25%,2,37,0.5243348693847665,0.02,42.11382810549022,3.4624488971546006,1.2405764299677573,52.24542252338486,0.3582945097001282,0.025332859575509747,True,0.0,2pct_UNFILTERED_early25pct
put,1994-12-19,1995-01-25,1994-12-21,early_25%,2,37,0.5292373275756823,0.02,41.73750461367294,3.49364323000458,1.6691000703663896,69.66407188759902,0.47775343974210027,0.03376688341694487,True,0.0,2pct_UNFILTERED_early25pct
put,1994-12-22,1995-01-27,1994-12-27,early_25%,5,36,0.5315841293334955,0.02,41.49896955755527,3.4144402616167087,1.5216138627698088,63.14540736943838,0.445640792101408,0.030588909189282955,True,0.0,2pct_UNFILTERED_early25pct
call,1994-12-12,1995-01-18,1994-12-30,early_25%,18,37,0.5196789169311522,0.02,42.21047607286018,3.175040202656196,2.1565242150103865,91.02791377823951,0.6792116248500625,0.044197544294620174,True,0.0,2pct_UNFILTERED_early25pct
put,1994-12-28,1995-02-03,1995-01-09,early_25%,12,37,0.5323064804077156,0.02,41.53589202778867,3.4887081438125898,1.0357390161602686,43.02034394420098,0.2968832511820191,0.020822248153285025,True,0.0,2pct_UNFILTERED_early25pct
call,1995-01-03,1995-02-09,1995-01-10,early_25%,7,37,0.5288763046264648,0.02,41.5537917784598,3.176372625690379,0.7915538331987793,32.89206316618377,0.24920055877472388,0.015923029664526533,True,0.0,2pct_UNFILTERED_early25pct
put,1995-01-10,1995-02-16,1995-01-13,early_25%,3,37,0.5330282592773443,0.02,41.50859743767451,3.457662665763808,2.5030730971654918,103.89905354731553,0.7239205611206018,0.05021697058168153,True,0.0,2pct_UNFILTERED_early25pct
put,1995-01-16,1995-02-22,1995-01-27,early_25%,11,37,0.543136291503906,0.02,40.61122107799549,3.3329020001161966,1.370771673562061,55.66871148248272,0.4112847222973466,0.026888036914841904,True,0.0,2pct_UNFILTERED_early25pct
put,1995-01-30,1995-03-08,1995-02-01,early_25%,2,37,0.5418728637695303,0.02,40.868949287341046,3.4814508552869237,0.969854149537563,39.63692005356794,0.27857757867377175,0.019127071658707882,True,0.0,2pct_UNFILTERED_early25pct
call,1995-01-11,1995-02-17,1995-02-01,early_25%,21,37,0.5333889770507803,0.02,41.16098411661997,3.0672858190062477,0.7014564083710462,28.872636083461924,0.2286896134766818,0.013953330359900222,True,0.0,2pct_UNFILTERED_early25pct
put,1995-02-02,1995-03-10,1995-02-03,early_25%,1,36,0.5471073532104498,0.02,40.366295624996745,3.333029589047224,1.9553578890693109,78.9305546028414,0.5866608251828532,0.038058489790670516,True,0.0,2pct_UNFILTERED_early25pct
put,1995-02-06,1995-03-15,1995-02-13,early_25%,7,37,0.5572157287597648,0.02,39.643289860014505,3.4314725183668946,0.9582584771496365,37.98851857045913,0.2792557632388356,0.018325810633296764,True,0.0,2pct_UNFILTERED_early25pct
put,1995-02-14,1995-03-23,1995-02-22,early_25%,8,37,0.5595620346069339,0.02,39.50909476185516,3.477477767626863,1.8517310410312662,73.160217173573,0.5324925606339517,0.0352853659568932,True,0.0,2pct_UNFILTERED_early25pct
call,1995-02-02,1995-03-10,1995-03-06,early_25%,32,36,0.5471073532104498,0.02,40.1367961041611,3.0392552973342375,1.9682623847715006,78.9997460170636,0.64761337637476,0.03809185229198612,True,0.0,2pct_UNFILTERED_early25pct
put,1995-02-23,1995-03-31,1995-03-10,early_25%,15,36,0.5646164321899398,0.02,39.12813230630103,3.4428078126411426,2.097914621562804,82.08748087983287,0.6093615257464499,0.03956923243378951,True,0.0,2pct_UNFILTERED_early25pct
put,1995-03-13,1995-04-19,1995-03-14,early_25%,1,37,0.5685874176025401,0.02,39.0802689172814,3.637875059404145,1.0610025102702307,41.46426342327124,0.2916544666720947,0.01993583675053695,True,0.0,2pct_UNFILTERED_early25pct
put,1995-03-15,1995-04-21,1995-03-16,early_25%,1,37,0.5716561126708974,0.02,38.906501232151776,3.694725443760664,1.190236488794481,46.307937417834474,0.32214477284217435,0.022259524420954826,True,0.0,2pct_UNFILTERED_early25pct
put,1995-03-17,1995-04-21,1995-03-24,early_25%,7,35,0.5756575012207037,0.02,38.54866587247909,3.585107258774807,2.6917450527796625,103.7631806535018,0.750812976708416,0.04986500549088365,True,0.0,2pct_UNFILTERED_early25pct
put,1995-03-27,1995-05-03,1995-04-06,early_25%,10,37,0.5856388473510741,0.02,37.93786340576047,3.700292474546306,1.3915033489075777,52.79066397951393,0.3760522603225277,0.025362964610464726,True,0.0,2pct_UNFILTERED_early25pct
call,1995-03-07,1995-04-13,1995-04-11,early_25%,35,37,0.5595620346069339,0.02,39.537240216390494,3.359028219010423,2.4511604064827845,96.91211780001522,0.729723076635808,0.046602510405164374,True,0.0,2pct_UNFILTERED_early25pct
put,1995-04-07,1995-05-12,1995-04-12,early_25%,5,35,0.5889054489135752,0.02,37.81145071524947,3.81762674857052,1.382713422051085,52.282400411198545,0.3621918833654524,0.025106957624183596,True,0.0,2pct_UNFILTERED_early25pct
call,1995-04-12,1995-05-19,1995-04-19,early_25%,7,37,0.5899946975708019,0.02,37.54176741561024,3.383036112794934,0.7930159975668052,29.771222137511135,0.2344095573108281,0.014258663233223869,True,0.0,2pct_UNFILTERED_early25pct
put,1995-04-13,1995-05-19,1995-04-24,early_25%,11,36,0.5932611465454087,0.02,37.52872582479098,3.670339007120639,2.1222336106830832,79.64472331148164,0.5782118781305611,0.038131417377550346,True,0.0,2pct_UNFILTERED_early25pct
put,1995-04-25,1995-06-01,1995-04-27,early_25%,2,37,0.5963461685180675,0.02,37.44244902273878,3.852884400926987,0.9637947770838582,36.08683680934424,0.25014889542286123,0.01727796421404724,True,0.0,2pct_UNFILTERED_early25pct
put,1995-04-28,1995-06-02,1995-05-03,early_25%,5,35,0.5992501831054682,0.02,37.18340462058624,3.7243242509074057,2.3568017364832228,87.63391257815593,0.6328132508626241,0.04193545606362471,True,0.0,2pct_UNFILTERED_early25pct
put,1995-05-04,1995-06-09,1995-05-08,early_25%,4,36,0.6068722534179685,0.02,36.80031594933488,3.929530217030245,1.5885841671421739,58.46039926294301,0.4042682151310065,0.02798887734341743,True,0.0,2pct_UNFILTERED_early25pct
put,1995-05-09,1995-06-15,1995-05-12,early_25%,3,37,0.6099570846557612,0.02,36.64041558582761,3.9892591452891986,1.6117143401191893,59.053883227605006,0.404013447464905,0.028272491259083345,True,0.0,2pct_UNFILTERED_early25pct
call,1995-04-20,1995-05-26,1995-05-18,early_25%,28,36,0.5881797790527337,0.02,37.630776795444504,3.3634316344281983,0.7995999491297248,30.089567211349454,0.23773337354176996,0.014419015263859596,True,0.0,2pct_UNFILTERED_early25pct
put,1995-05-15,1995-06-21,1995-05-23,early_25%,8,37,0.6155833816528329,0.02,36.29414074906496,3.9727728322304037,1.9870300764758586,72.11754926824013,0.5001620179123848,0.034505697130585364,True,0.0,2pct_UNFILTERED_early25pct
put,1995-05-24,1995-06-30,1995-05-31,early_25%,7,37,0.6170351791381847,0.02,36.19538499072487,3.8065488252933974,1.0245025320665957,37.08226357212288,0.2691420967095122,0.017695270550348162,True,0.0,2pct_UNFILTERED_early25pct
call,1995-05-19,1995-06-23,1995-06-09,early_25%,21,35,0.6050574493408227,0.02,36.71041447633936,3.5069723502145127,1.1594654872210644,42.56445860689603,0.33061723088582173,0.020341937811292895,True,0.0,2pct_UNFILTERED_early25pct
put,1995-06-01,1995-07-07,1995-06-12,early_25%,11,36,0.6213906860351557,0.02,36.00086020659169,3.9597677259791855,1.1862031557460249,42.70433398663055,0.29956382238372237,0.020388748882405872,True,0.0,2pct_UNFILTERED_early25pct
put,1995-06-13,1995-07-20,1995-06-16,early_25%,3,37,0.6264723968505876,0.02,35.73135067027093,3.869844011376692,1.7492863220713333,62.5043629966393,0.45203018957061963,0.029761208403702485,True,0.0,2pct_UNFILTERED_early25pct
put,1995-06-19,1995-07-26,1995-06-22,early_25%,3,37,0.6376358032226577,0.02,35.09124576861481,3.9249850045433896,1.6697301360503953,58.59291057140707,0.42541057714044495,0.0279038992674327,True,0.0,2pct_UNFILTERED_early25pct
put,1995-06-23,1995-07-28,1995-07-06,early_25%,13,35,0.6427473449707044,0.02,34.684212557058615,3.8862994859554107,2.7363598884646203,94.9084880041161,0.704104225202786,0.0453126478267067,True,0.0,2pct_UNFILTERED_early25pct
put,1995-07-07,1995-08-11,1995-07-12,early_25%,5,35,0.6515093231201163,0.02,34.32007951685363,4.052474079407516,1.466945202530455,50.34567599771217,0.36198755964527396,0.02400952896300165,True,0.0,2pct_UNFILTERED_early25pct
put,1995-07-13,1995-08-18,1995-07-17,early_25%,4,36,0.6553426361083972,0.02,34.09919668587227,4.231100298919724,1.4254567602419854,48.60693043469774,0.3368997800893375,0.0232525808332115,True,0.0,2pct_UNFILTERED_early25pct
call,1995-06-12,1995-07-19,1995-07-19,early_25%,37,37,0.6197575378417994,0.02,35.912232113521576,3.541286849468275,3.541286849468275,127.17551531866624,1.0,0.060602706505818296,True,0.0,2pct_UNFILTERED_early25pct
put,1995-07-18,1995-08-24,1995-07-25,early_25%,7,37,0.6527873992919915,0.02,34.268823411067885,4.258860228892398,1.762215918579527,60.389066125974594,0.41377641525414105,0.028879373857085274,True,0.0,2pct_UNFILTERED_early25pct
put,1995-07-26,1995-09-01,1995-07-27,early_25%,1,37,0.6564377593994131,0.02,34.407384670154,4.356548402153525,1.26255172797135,43.441102970277875,0.2898055091841162,0.020600568482118078,True,0.0,2pct_UNFILTERED_early25pct
call,1995-07-20,1995-08-25,1995-08-07,early_25%,18,36,0.6480403900146499,0.02,34.51411440164991,3.7689752849672464,1.2734626883959947,43.95243691353202,0.3378803499920169,0.020864444318615148,True,0.0,2pct_UNFILTERED_early25pct
put,1995-07-28,1995-09-01,1995-08-08,early_25%,11,35,0.6577159118652354,0.02,34.298967049958954,4.312607566531708,1.0659075621018563,36.559528350833645,0.2471608059991144,0.0173433971621218,True,0.0,2pct_UNFILTERED_early25pct
call,1995-08-08,1995-09-14,1995-08-11,early_25%,3,37,0.6555251312255876,0.02,34.2418629151718,3.8509079709954057,1.56053521684635,53.43563296955062,0.40523825253683576,0.025291647000318114,True,0.0,2pct_UNFILTERED_early25pct
call,1995-08-14,1995-09-20,1995-08-15,early_25%,1,37,0.6560732269287115,0.02,34.21816291390341,3.868541993941625,0.9055177041915252,30.98515232344941,0.23407208855677972,0.014666919138026088,True,0.0,2pct_UNFILTERED_early25pct
put,1995-08-09,1995-09-15,1995-08-16,early_25%,7,37,0.6553426361083972,0.02,34.49421351555682,4.2860910548631,1.3717826910396758,47.31856504166769,0.32005449102235445,0.022397120335075477,True,0.0,2pct_UNFILTERED_early25pct
call,1995-08-16,1995-09-22,1995-08-22,early_25%,6,37,0.6566204833984344,0.02,34.19434329226384,3.804408397966763,0.874451828726488,29.90130602402143,0.22985224961490255,0.01413652104328826,True,0.0,2pct_UNFILTERED_early25pct
put,1995-08-17,1995-09-22,1995-08-25,early_25%,8,36,0.6555251312255876,0.02,34.45865617612077,4.164421494216224,1.3919682960616755,47.965356922049956,0.3342525001359533,0.022674891157864425,True,0.0,2pct_UNFILTERED_early25pct
put,1995-08-28,1995-10-04,1995-08-30,early_25%,2,37,0.6553426361083972,0.02,34.53729882761117,4.244920051252121,1.2653383630312645,43.70136916205112,0.2980829668766149,0.02064532412230944,True,0.0,2pct_UNFILTERED_early25pct
call,1995-08-23,1995-09-29,1995-08-31,early_25%,8,37,0.65333442687988,0.02,34.417570009755316,3.8468722302634673,0.9991575455431745,34.3885747745075,0.25973244904854653,0.01625001261422039,True,0.0,2pct_UNFILTERED_early25pct
put,1995-08-31,1995-10-06,1995-09-01,early_25%,1,36,0.6589933776855474,0.02,34.2691343548654,4.083974467298519,0.9655884357683071,33.08987983684844,0.23643351433757315,0.015620525128397721,True,0.0,2pct_UNFILTERED_early25pct
put,1995-09-05,1995-10-12,1995-09-08,early_25%,3,37,0.6681210327148435,0.02,33.840685416972725,4.190644070218425,1.7705032503857705,59.915043526032555,0.4224895316135709,0.02827310754122413,True,0.0,2pct_UNFILTERED_early25pct
put,1995-09-11,1995-10-18,1995-09-13,early_25%,2,37,0.6741452026367192,0.02,33.51627541825873,4.2038143646145345,1.833571351942255,61.454482430725626,0.4361684872139645,0.02900729118371699,True,0.0,2pct_UNFILTERED_early25pct
put,1995-09-14,1995-10-20,1995-09-28,early_25%,14,36,0.6865582275390594,0.02,32.83544012242489,4.176886054297708,1.369506553335277,44.968350429308984,0.32787740329333515,0.021239595803440075,True,0.0,2pct_UNFILTERED_early25pct
call,1995-09-01,1995-10-06,1995-10-03,early_25%,32,35,0.6619145202636716,0.02,33.88823056906062,3.6775439718348686,1.326892518453826,44.96603960572478,0.36080942297796326,0.021225556995994363,True,0.0,2pct_UNFILTERED_early25pct
call,1995-10-04,1995-11-10,1995-10-09,early_25%,5,37,0.6834325408935555,0.02,33.051835938463135,4.14268704155205,1.2291622493729886,40.62606900802833,0.29670651850941776,0.019145660325052254,True,0.0,2pct_UNFILTERED_early25pct
put,1995-09-29,1995-11-03,1995-10-13,early_25%,14,35,0.6869190216064425,0.02,32.962947466745014,4.43558535065666,1.9540981730647369,64.41283542359533,0.4405502360078462,0.030410989457164223,True,0.0,2pct_UNFILTERED_early25pct
