instrument,window,variant,or_minutes,target,bh_sharpe,bh_max_dd,split,n_cands,n_trades,guard,n_long,n_short,gross_pf,net_pf,sharpe,skew,ekurt,max_dd,cost_R_mean,net_R_total,win_rate,risk_med_bps,n_obs,is_trades,oos_trades,is_pf,oos_pf,is_sharpe,oos_sharpe,top_year_share,n_years,n_pos_years,dsr,oos_holds,not_conc,beats_bh,thin,SURVIVOR
NAS100,out,DI,30,close,1.2072173790053602,0.16562549731079687,2016-01-01,479,479,PASS,294,185,0.916354612262364,0.6950197746428933,-1.652867520104009,1.4288910446519887,6.463201539422723,0.6147686741372966,0.1310360983053459,-82.13038895933539,0.3903966597077244,39.419889097642326,1015,241,238,0.61199341794438,0.7929393863863536,-3.403539537422457,-1.478800408271719,,5,0,0.0002762584356532684,False,False,False,False,False
US30,in,ORIGINAL,15,1R,0.5467350671711283,0.3698627922971112,2023-01-01,1540,1540,PASS,766,774,1.125769302158612,0.9072105233830887,-0.6687066099378074,-0.16089153559739938,-1.6078208513044223,0.609937070747866,0.09944229483216047,-68.8060499750816,0.5201298701298701,32.08860688059736,1922,823,717,0.9659720538983311,0.8436305671470725,-0.26612669252079885,-1.3013644717750628,,8,2,2.457356691529169e-28,False,False,False,False,False
US30,in,RETEST,15,1R,0.5467350671711283,0.3698627922971112,2023-01-01,604,604,PASS,314,290,1.4811197824719633,1.2004589079148713,0.7883806836533475,-0.3297993648383144,0.6688013160102693,0.13712615800838276,0.09727138133940023,50.11497991176338,0.5761589403973509,32.476518471026296,1920,325,279,1.316709897006307,1.081633396640801,2.119731618654983,0.6049131617992319,0.43810929326309406,8,6,3.644568194530342e-12,True,True,True,False,False
US30,in,DI,15,1R,0.5467350671711283,0.3698627922971112,2023-01-01,770,770,PASS,429,341,1.1496390247810417,0.9279887332626755,-0.3634833020441801,-0.31190593337191347,-0.18951778416343812,0.2929472685258468,0.09813768587616933,-26.24012458739461,0.5233766233766234,32.80563341349033,1904,399,371,0.9614250094891612,0.8921422000204251,-0.302778760980995,-0.8657132229192854,,8,5,3.2010211780097565e-24,False,False,False,False,False
US30,in,ORIGINAL,15,2R,0.5467350671711283,0.3698627922971112,2023-01-01,1540,1540,PASS,766,774,1.1393313106162208,0.955805612254412,-0.29286225831224166,0.6311166072448888,-1.0024002526572469,0.5664873911998993,0.09944229483216047,-39.86719573282102,0.4090909090909091,32.08860688059736,1922,823,717,0.9916942139762326,0.9151847391640376,-0.06048622410463052,-0.639714357351837,,8,4,3.5860215857283836e-23,False,False,False,False,False
US30,in,RETEST,15,2R,0.5467350671711283,0.3698627922971112,2023-01-01,604,604,PASS,314,290,1.3686075794543948,1.1501397764280046,0.5661562668461322,0.9708607522599098,1.9136809556187577,0.16837142772980135,0.09727138133940023,48.562967548365165,0.445364238410596,32.476518471026296,1920,325,279,1.1435460670670747,1.1578702358392565,0.9701334388149963,1.0549369745038664,0.42421803769499933,8,6,9.62051455099838e-15,True,True,True,False,False
US30,in,DI,15,2R,0.5467350671711283,0.3698627922971112,2023-01-01,770,770,PASS,429,341,1.1334899499633924,0.9531629429995481,-0.2208843870068503,0.8434853148362059,0.9087211114806326,0.3994697495799835,0.09813768587616933,-21.15302531197448,0.4090909090909091,32.80563341349033,1904,399,371,0.9698341259928773,0.9342593283265606,-0.2240865713749639,-0.4859954767538661,,8,4,3.9269308998915073e-22,False,False,False,False,False
US30,in,ORIGINAL,15,close,0.5467350671711283,0.3698627922971112,2023-01-01,1540,1540,PASS,766,774,1.1416117714550647,0.9646568172718346,-0.201307834063031,2.039621987666499,6.503292732474756,0.5637636266640642,0.09944229483216047,-33.26680222365386,0.37922077922077924,32.08860688059736,1922,823,717,1.027526675598208,0.8918614441170218,0.1691288838297181,-0.71926247714401,,8,4,8.161325722511607e-22,False,False,False,False,False
US30,in,RETEST,15,close,0.5467350671711283,0.3698627922971112,2023-01-01,604,604,PASS,314,290,1.370999069814723,1.160868212404146,0.5185534094835447,3.2022070359413335,19.719919481853964,0.24517491629852403,0.09727138133940023,54.91873554355416,0.4105960264900662,32.476518471026296,1920,325,279,1.221280969672573,1.0885934580359036,1.2196268645128265,0.5391163088497267,0.3248532684556328,8,6,3.6009022982831227e-16,True,True,False,False,False
US30,in,DI,15,close,0.5467350671711283,0.3698627922971112,2023-01-01,770,770,PASS,429,341,1.1031402793749763,0.9329174002957092,-0.276314987176301,2.8339813752077565,15.989017034692338,0.49121516293093365,0.09813768587616933,-31.68502835058173,0.37792207792207794,32.80563341349033,1904,399,371,0.9082302851623734,0.9618927276428493,-0.6209354769910689,-0.23468102371690264,,8,5,5.270825169206315e-22,False,False,False,False,False
