n_trades,guard,gross_pf,net_pf,sharpe,skew,ekurt,max_dd,gross_R_mean,cost_R_mean,net_R_mean,risk_med,win_rate,n_obs,is_trades,oos_trades,is_pf,oos_pf,is_sharpe,oos_sharpe,net_win,net_loss,gross_win,gross_loss,is_win,is_loss,oos_win,oos_loss,ftmo_pass_rate,instrument,timeframe,family,variant,params,dsr,oos_holds
111,PASS,2.0508873288608704,1.9947596605907434,0.9801415475340725,5.349871520897086,43.163124745243735,0.05685773684284508,0.5207675585001557,0.018272296486475454,0.5024952620136801,50.6967321428574,0.4774774774774775,2440,49,62,1.694942745802623,2.2346457297708096,3.7008076649017023,5.553039000279508,111.84777821161815,56.07080412809967,112.81128518943358,55.0060861959163,42.24176205493342,24.922235373166107,69.60601615668473,31.148568754933557,0.0,SPX500,H8,macross,2,"{'fast': 10, 'slow': 30, 'ema_trend': 100, 'k_atr': 1.5, 'R': 3.0, 'H': 48}",0.07217559756729047,True
97,PASS,1.1009218359225597,1.0811974030383948,0.11020187468924075,3.135421548719786,42.370129007341845,0.13218099692985258,0.048979126030872615,0.009144179541705938,0.03983494648916666,119.4166428571425,0.44329896907216493,2429,49,48,0.8739432733995357,1.324055297586477,-0.9773574971074462,1.9108037177991566,51.45159316693665,47.58760335748747,51.82676592543536,47.07579070044072,22.43926812570236,25.675886306002752,29.012325041234273,21.91171705148471,0.0,SPX500,D1,trend,0,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 5, 'k_atr': 0.5, 'R': 2.0, 'H': 24}",3.55054702720766e-05,False
81,PASS,0.9539415254354332,0.939784723019711,-0.0869740678331412,1.895073211017366,33.69727551258116,0.10179973537857,-0.026283961859394574,0.00837202455396397,-0.034655986413358555,120.69599999999991,0.41975308641975306,2412,38,43,0.830639304788193,1.0427149103444284,-1.4047919172964898,0.31565674399761356,43.81118258166047,46.61831748114251,44.09486843674292,46.223869347353876,18.79408211805744,22.62604479431634,25.017100463603025,23.99227268682617,0.0,SPX500,D1,trend,1,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 10, 'k_atr': 0.5, 'R': 1.5, 'H': 48}",3.3532810640542534e-06,False
77,PASS,1.2775898951122882,1.2598006669353117,0.282217712284889,6.161156450134979,79.81605378438232,0.06840665527470237,0.14787217901012842,0.00817239864676401,0.13969978036336442,137.19296428571488,0.44155844155844154,2412,40,37,0.9959462411976797,1.6098242677514012,-0.028581939853598814,3.1289379874321437,52.161253657425846,41.40437056944678,52.40406940183095,41.01791161805105,23.512419608752886,23.608121238027785,28.648834048672956,17.796249331419002,0.0,SPX500,D1,trend,2,"{'ema_trend': 100, 'ema_fast': 30, 'ema_pull': 10, 'swing': 5, 'k_atr': 1.0, 'R': 3.0, 'H': 48}",0.0001759930787828902,False
32,PASS,1.5356828564435863,1.5134267751834192,0.3458368822406478,6.800608563313757,113.32820327350333,0.03361286328926553,0.2678414282217932,0.00882510488495702,0.25901632333683616,116.73139285714251,0.5,2437,18,14,1.7732334426813336,1.1781281179399126,4.263424480437589,1.1320016787889882,24.432055850300706,16.143533503521947,24.57092570309738,16.0,16.12881612474225,9.095709417905868,8.30323972555846,7.047824085616081,0.0,SPX500,D1,macross,0,"{'fast': 10, 'slow': 30, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",0.0002864899859304586,False
27,PASS,1.6000000000000012,1.5806483779119456,0.3690262837740824,7.538957293406517,114.11385670240382,0.03962831501170061,0.33333333333333404,0.008109144673725952,0.3252241886596081,116.90399999999954,0.4444444444444444,2270,13,14,1.231704357116897,1.9807424383000911,1.5046999743366605,5.033132114749941,23.903894089915756,15.122840996106339,24.000000000000018,15.0,9.949427000461542,8.077772026195142,13.954467089454216,7.045068969911197,0.0,SPX500,D1,macross,1,"{'fast': 20, 'slow': 50, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",0.00048803445164422894,False
38,PASS,1.6810096267620287,1.6522049334538835,0.4214020663889729,9.359303996287455,135.4547690279507,0.03311863465292288,0.3791275122947577,0.011670095583424156,0.3674574167113337,87.548544642857,0.42105263157894735,2438,21,17,2.117254540830768,1.1460534487801748,5.215217586868896,0.8767335723904821,35.372882313790875,21.409500478760194,35.56197294418006,21.15512747697927,23.623865455716537,11.157782401754588,11.749016858074338,10.251718077005608,0.0,SPX500,D1,macross,2,"{'fast': 10, 'slow': 30, 'ema_trend': 100, 'k_atr': 1.5, 'R': 3.0, 'H': 48}",0.0003734079006991726,False
537,PASS,0.8860252504995951,0.800903246880282,-0.7191035866691012,1.1189569122748266,5.999630274911805,0.5723392488784934,-0.05730005215508807,0.04867257677758772,-0.10597262893267577,68.25450000000001,0.3947858472998138,2442,255,282,0.7839114348008394,0.8160208170517272,-1.6957132383155638,-1.4122444496897877,228.92007035810744,285.82737209495434,239.20307344443907,269.97320145172137,105.49232370548216,134.57173734464476,123.42774665262526,151.25563475030958,0.0,UK100,H4,trend,0,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 5, 'k_atr': 0.5, 'R': 2.0, 'H': 24}",1.0703244639176126e-10,False
419,PASS,0.8036468111324608,0.7446517813545837,-0.9040540812615068,0.5839868199362346,5.210675652440868,0.5556771969066907,-0.1128614882528506,0.040603823418724,-0.1534653116715746,79.43464285714253,0.37708830548926014,2442,204,215,0.6656047336427824,0.8205542585768745,-3.0092350788547266,-1.4966524695160444,187.5187282507576,251.82069384114735,193.54727570435105,240.83623928229548,82.10573991879313,123.35510216316723,105.41298833196447,128.46559167798011,0.0,UK100,H4,trend,1,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 10, 'k_atr': 0.5, 'R': 1.5, 'H': 48}",1.6600795280288921e-12,False
405,PASS,0.84366222700039,0.7887283226489101,-0.6450739504139229,2.3424937569262116,15.038829258768729,0.512089901499833,-0.08819228816255353,0.03595993407555301,-0.12415222223810651,83.34446428571482,0.36049382716049383,2439,202,203,0.708308898346554,0.8716116625814687,-2.328244320143716,-0.9198076911569572,187.71357319083177,237.99522319726495,192.74819403654016,228.4660707423743,85.55879226545008,120.793050129929,102.15478092538171,117.20217306733595,0.0,UK100,H4,trend,2,"{'ema_trend': 100, 'ema_fast': 30, 'ema_pull': 10, 'swing': 5, 'k_atr': 1.0, 'R': 3.0, 'H': 48}",1.052054985526566e-09,False
