opt_type,entry_date,exp_date,exit_date,exit_reason,days_held,dte_at_entry,width,width_pct,contracts,net_credit,realized_pnl,realized_pnl_sized,ret_on_credit,ret_on_max_loss,win,loss_amount,cell
call,2010-06-08,2010-07-15,2010-06-23,early_50%,15,37,1.597968902587894,0.02,19.844485246204417,9.659477516432297,4.902855991685981,97.29465339127738,0.5075694812007636,0.03265579113248417,True,0.0,2pct_UNFILTERED_early50pct
call,2010-06-24,2010-07-30,2010-07-01,early_50%,7,36,1.617619323730466,0.02,19.712017471926654,10.042689345021271,5.644040615074687,111.25542721661589,0.5620048994020468,0.03720055875860209,True,0.0,2pct_UNFILTERED_early50pct
put,2010-06-16,2010-07-23,2010-07-12,early_50%,26,37,1.6780026245117199,0.02,19.445935565117477,14.024612565230832,8.114252901606829,157.7892390837139,0.5785723394401145,0.05276682561657423,True,0.0,2pct_UNFILTERED_early50pct
put,2010-07-13,2010-08-19,2010-07-23,early_50%,10,37,1.6513513183593744,0.02,19.770632565664357,13.600259243023928,6.486722907014876,128.24661514986929,0.4769558279076301,0.04280679949123622,True,0.0,2pct_UNFILTERED_early50pct
call,2010-07-02,2010-08-06,2010-08-03,early_50%,32,35,1.5390116882324207,0.02,20.624489547720106,9.557779389639132,6.3415964513282645,130.7921897262787,0.6635010280947383,0.04393409685204434,True,0.0,2pct_UNFILTERED_early50pct
put,2010-07-26,2010-09-01,2010-08-04,early_50%,9,37,1.6799624633788994,0.02,19.414223923904153,13.534978004968853,7.019831325259631,136.28457725662733,0.5186437187177229,0.04544719463347472,True,0.0,2pct_UNFILTERED_early50pct
call,2010-08-04,2010-09-10,2010-08-11,early_50%,7,37,1.7011950683593682,0.02,18.861836617933395,10.767678309190195,5.50294361109164,103.79562331011091,0.5110612940948362,0.03453329442133129,True,0.0,2pct_UNFILTERED_early50pct
call,2010-08-12,2010-09-17,2010-08-23,early_50%,11,36,1.6358403015136673,0.02,19.579525675913168,10.31377399075199,6.12630097340625,119.95006720717952,0.593992168036598,0.03997057959495015,True,0.0,2pct_UNFILTERED_early50pct
put,2010-08-05,2010-09-10,2010-09-02,early_50%,28,36,1.6993882751464895,0.02,19.219120190452006,13.525094589709417,7.2729816058863825,139.78030762647703,0.5377397960247937,0.04649835708081061,True,0.0,2pct_UNFILTERED_early50pct
put,2010-09-03,2010-10-08,2010-09-13,early_50%,10,35,1.6698730468749972,0.02,19.576673785912988,13.089016292481354,8.208987207608766,160.70466467608958,0.6271660928655277,0.05334034116440822,True,0.0,2pct_UNFILTERED_early50pct
put,2010-09-14,2010-10-21,2010-09-20,early_50%,6,37,1.696376495361335,0.02,19.306940792066523,13.455144504616262,6.927241379726496,133.74383917073268,0.5148396122650233,0.044353504115768896,True,0.0,2pct_UNFILTERED_early50pct
call,2010-08-24,2010-09-30,2010-09-27,early_50%,34,37,1.5891577148437506,0.02,20.14504041882322,9.949297832989801,7.015089043630692,141.31925232558422,0.7050838321846308,0.04709173058662557,True,0.0,2pct_UNFILTERED_early50pct
put,2010-09-21,2010-10-28,2010-10-05,early_50%,14,37,1.7255935668945312,0.02,19.006026625921407,13.834231376492486,10.438122644214019,198.3872369005648,0.7545141005774104,0.06576225801449531,True,0.0,2pct_UNFILTERED_early50pct
put,2010-10-06,2010-11-12,2010-10-11,early_50%,5,37,1.7566296386718818,0.02,18.71108452383306,13.919402969575314,6.6788119616611015,124.96781513342815,0.4798202894376636,0.041292598756923204,True,0.0,2pct_UNFILTERED_early50pct
call,2010-09-28,2010-11-04,2010-10-19,early_50%,21,37,1.7360398864746145,0.02,18.592665927176323,10.988354353088639,7.388490498274198,137.3717355405287,0.6723928134149969,0.04543530227173164,True,0.0,2pct_UNFILTERED_early50pct
put,2010-10-12,2010-11-18,2010-10-22,early_50%,10,37,1.7714666748046852,0.02,18.519605762694855,13.486679329019113,7.497634547163257,138.85323596622467,0.5559288809537195,0.04581226377839534,True,0.0,2pct_UNFILTERED_early50pct
put,2010-10-25,2010-12-01,2010-11-03,early_50%,9,37,1.7970520019531193,0.02,18.301439743870137,13.893503356496934,7.003944881496033,128.1822752180873,0.5041165429467307,0.04224035466149619,True,0.0,2pct_UNFILTERED_early50pct
call,2010-10-20,2010-11-26,2010-11-12,early_50%,23,37,1.7844860839843761,0.02,18.128782081714007,11.249436597317505,5.4455030542739244,98.72033819624002,0.4840689582243112,0.032568959496708724,True,0.0,2pct_UNFILTERED_early50pct
call,2010-11-15,2010-12-22,2010-11-23,early_50%,8,37,1.817187042236327,0.02,17.828759525682578,11.46950400788323,5.607655396099319,99.97753955995104,0.4889187354784531,0.032937925047477334,True,0.0,2pct_UNFILTERED_early50pct
put,2010-11-04,2010-12-10,2010-12-01,early_50%,27,36,1.8509483337402344,0.02,17.744945936040114,13.926584157819594,9.933330783295796,176.2664177143869,0.7132639756259515,0.05803255468687382,True,0.0,2pct_UNFILTERED_early50pct
put,2010-12-02,2011-01-07,2010-12-08,early_50%,6,36,1.8554899597167918,0.02,17.75995584270746,14.175619329396898,6.767875362418093,120.19716758549308,0.47743066494337305,0.039491988166546296,True,0.0,2pct_UNFILTERED_early50pct
put,2010-12-09,2011-01-14,2010-12-17,early_50%,8,36,1.8736581420898375,0.02,17.550292448362452,13.753823174447726,8.355276337505027,146.63754321009594,0.607487549572959,0.0481261477834382,True,0.0,2pct_UNFILTERED_early50pct
call,2010-11-24,2010-12-31,2010-12-27,early_50%,33,37,1.819760894775385,0.02,17.81002717589122,11.462773891328998,9.795829770758221,174.46399442760818,0.8545775973273158,0.057449060427222566,True,0.0,2pct_UNFILTERED_early50pct
put,2010-12-20,2011-01-26,2011-01-03,early_50%,14,37,1.8962953186035207,0.02,17.347662078909654,13.737635532885168,10.0848597589775,174.9487392119359,0.7341044777928742,0.057335556495462424,True,0.0,2pct_UNFILTERED_early50pct
put,2011-01-04,2011-02-10,2011-01-12,early_50%,8,37,1.9325169372558548,0.02,17.07735947322142,14.291452844822134,9.282605539506719,158.5223916462727,0.6495214755489225,0.05186965268833921,True,0.0,2pct_UNFILTERED_early50pct
call,2010-12-28,2011-02-03,2011-01-19,early_50%,22,37,1.9150152587890688,0.02,17.011382929710635,11.93298413252994,5.865889037534641,99.78688464069354,0.4915693318944354,0.0326665738914316,True,0.0,2pct_UNFILTERED_early50pct
put,2011-01-13,2011-02-18,2011-01-26,early_50%,13,36,1.9536714172363219,0.02,16.88110405618427,14.076875533631277,9.053252701248535,152.82890089670786,0.643129413172637,0.049937886305270754,True,0.0,2pct_UNFILTERED_early50pct
put,2011-01-27,2011-03-04,2011-02-04,early_50%,8,36,1.978326263427732,0.02,16.68872139516173,14.176307695337254,7.17826128246042,119.79600264465829,0.5063561991407276,0.039085294398394706,True,0.0,2pct_UNFILTERED_early50pct
put,2011-02-07,2011-03-16,2011-02-14,early_50%,7,37,2.0084599304199173,0.02,16.465230582770133,14.507714042967262,7.616021166591954,125.39954463119452,0.5249635569074292,0.04087201624649451,True,0.0,2pct_UNFILTERED_early50pct
call,2011-01-20,2011-02-25,2011-02-22,early_50%,33,36,1.9492581176757824,0.02,16.754180071616204,12.166611332809243,11.892631464899633,199.25128908829726,0.9774810043310269,0.06507268272463465,True,0.0,2pct_UNFILTERED_early50pct
call,2011-02-23,2011-04-01,2011-03-07,early_50%,12,37,1.9940022277831986,0.02,16.43399853123936,12.62071554984258,6.1361724304216665,100.84184870898113,0.4861984573052361,0.032852492875011276,True,0.0,2pct_UNFILTERED_early50pct
call,2011-03-08,2011-04-14,2011-03-18,early_50%,10,37,2.0177435302734352,0.02,16.26511531208443,12.721130410314302,6.8126498518643315,110.80853542142826,0.5355380875854107,0.036035618740363505,True,0.0,2pct_UNFILTERED_early50pct
put,2011-02-15,2011-03-24,2011-03-21,early_50%,34,37,2.0242877197265585,0.02,16.352891587537457,14.651744294951206,13.702678653966757,224.07841848718206,0.9352250747843392,0.0729731364024233,True,0.0,2pct_UNFILTERED_early50pct
put,2011-03-22,2011-04-28,2011-03-24,early_50%,2,37,1.9762208557128957,0.02,16.912200335395855,15.365909661594952,8.166917747399541,138.12054906672088,0.5314958845431499,0.04481010153228571,True,0.0,2pct_UNFILTERED_early50pct
put,2011-03-25,2011-04-29,2011-04-01,early_50%,7,35,2.006944274902338,0.02,16.606193479327953,14.856283623831793,8.823114125904311,146.5183402649585,0.5938977976800781,0.04747741202283638,True,0.0,2pct_UNFILTERED_early50pct
