instrument,timeframe,family,variant,params,n_trades,guard,gross_pf,net_pf,sharpe,skew,ekurt,max_dd,gross_R_mean,cost_R_mean,net_R_mean,risk_med,win_rate,n_targets,n_stops,n_time,n_obs,is_trades,oos_trades,is_pf,oos_pf,is_sharpe,oos_sharpe,ftmo_pass_rate,ftmo_n_challenges
NAS100,M30,trend,0,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 5, 'k_atr': 0.5, 'R': 2.0, 'H': 24}",2881,PASS,1.0461587340104341,0.8833846642579085,-1.1397860956868902,0.28025839718286005,0.30376376695310414,0.9133570490815576,0.02387041289591416,0.09083515804726025,-0.06696474515134611,59.47916071428517,0.398125650815689,601,1382,898,2018,1647,1234,0.8254304631402394,0.9647564515929739,-1.8129927698434127,-0.35400624170268985,0.11702127659574468,94
NAS100,M30,trend,1,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 10, 'k_atr': 0.5, 'R': 1.5, 'H': 48}",2303,PASS,1.0269958305786102,0.8891529053036749,-0.9963429062785563,0.04282067391755858,0.33765286997188815,0.8333337127607209,0.013750653330492541,0.07495303173046863,-0.06120237839997609,70.95871428571445,0.43117672600955276,698,1120,485,2018,1345,958,0.8268018082652826,0.9837851977801478,-1.6912915688921055,-0.14995467188145753,0.0851063829787234,94
NAS100,M30,trend,2,"{'ema_trend': 100, 'ema_fast': 30, 'ema_pull': 10, 'swing': 5, 'k_atr': 1.0, 'R': 3.0, 'H': 48}",2370,PASS,1.1072104524336366,0.9893512553491556,-0.24867740162115093,0.647127700168188,0.2484908000142334,0.6989677678581177,0.0588393399410997,0.06514609427571964,-0.006306754334619958,76.42880357142894,0.37763713080168776,295,1225,850,2018,1400,970,0.9282429269654302,1.081535393579754,-0.6071269156732715,0.6147137269907227,0.2127659574468085,94
NAS100,M30,breakout,0,"{'N': 20, 'k_atr': 1.0, 'R': 2.0, 'H': 24}",4238,PASS,1.026047670682034,0.8501538057861165,-1.7005704109539408,0.24950892815648731,0.44521248275881176,0.991137812663862,0.014938141154046437,0.11150380745592035,-0.09656566630187392,43.81564285714194,0.37848041529023124,1037,2358,843,2018,2444,1794,0.8391840244412734,0.8649571900591415,-1.925628793431553,-1.6669586105479712,0.1702127659574468,94
NAS100,M30,breakout,1,"{'N': 50, 'k_atr': 1.0, 'R': 2.0, 'H': 48}",2141,PASS,1.0798973065648576,0.939258822312143,-0.49243577357140955,0.7868860105996853,1.7164734234936079,0.6769567295052812,0.047053458421848965,0.08611653540810986,-0.03906307698626089,52.39392857142775,0.37365716954694067,619,1238,284,2015,1271,870,0.9334522563759018,0.9475851931306395,-0.6389458923730885,-0.49596774694705814,0.2127659574468085,94
NAS100,M30,breakout,2,"{'N': 20, 'k_atr': 1.5, 'R': 1.5, 'H': 24}",4049,PASS,1.0030750399355062,0.85399667904933,-1.640571115287291,0.05587327136926225,0.17520279782661463,0.9745927461737539,0.0015349956134500056,0.08131153734427776,-0.07977654173082775,59.19132142857052,0.4280069152877254,1140,1893,1016,2018,2339,1710,0.852985558489109,0.8553420602136315,-1.7235965815042917,-1.7737607106840627,0.09574468085106383,94
NAS100,M30,meanrev,0,"{'N': 20, 'k_ext': 2.0, 'swing': 3, 'k_atr': 0.5, 'R': 1.5, 'H': 24}",2084,PASS,0.9681250491886556,0.7637446226625489,-1.9642460859342679,-1.054877663186056,3.076865675262266,0.9631393248224861,-0.017819073275283065,0.13255239840031918,-0.15037147167560225,35.319821428572595,0.3997120921305182,699,1133,252,2018,1247,837,0.7740101200827428,0.7485690063121561,-2.5088325325353362,-2.7413859258376,0.05319148936170213,94
NAS100,M30,meanrev,1,"{'N': 20, 'k_ext': 2.5, 'swing': 3, 'k_atr': 0.5, 'R': 1.0, 'H': 12}",1211,PASS,0.8926337755973959,0.6459206516149142,-2.364922658152003,-1.9855555535184877,8.560329715273529,0.9113618908052987,-0.05159841987428565,0.14461432440138558,-0.19621274427567123,33.67910714285608,0.4640792733278282,491,556,164,2010,727,484,0.6345059346882069,0.6629516071140849,-4.080904114883883,-3.8151806755071984,0.0,94
NAS100,M30,meanrev,2,"{'N': 50, 'k_ext': 2.0, 'swing': 5, 'k_atr': 1.0, 'R': 1.5, 'H': 24}",3544,PASS,0.9245423483121483,0.7708471712513478,-2.425733100265145,-0.8327664941999188,1.4318425981564151,0.9924870051769793,-0.038947992256940935,0.09208019196169728,-0.1310281842186382,52.63166071428577,0.4068848758465011,962,1719,863,2018,2050,1494,0.7917385217441527,0.7431085663695857,-2.4231790161555296,-3.1897650276387233,0.02127659574468085,94
NAS100,M30,momentum,0,"{'N': 24, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",2499,PASS,0.9865648885653623,0.8639503503919402,-1.2469781995989748,-0.16697750120238805,0.6301649104119753,0.9384854135831311,-0.008161549344232398,0.0818018114183335,-0.08996336076256588,57.29671428571237,0.3597438975590236,656,1481,362,2017,1433,1066,0.8209107866784863,0.9230001774958376,-1.7277486945723572,-0.7492340000123031,0.06382978723404255,94
