entry_date,exp_date,S0,K,S_exit,prem_paid_total,payoff,realized_pnl,ret_on_prem,expired_worthless
1995-12-01,1995-12-29,35.76825714111328,33.97984428405761,36.33100128173828,0.01915998378256085,0.0,-0.01915998378256085,-1.0,True
1996-01-02,1996-02-01,36.33100128173828,34.51445121765136,37.7620849609375,0.019078656000591762,0.0,-0.019078656000591762,-1.0,True
1996-03-01,1996-03-29,37.74359893798828,35.856418991088866,38.39347839355469,0.019437371645891936,0.0,-0.019437371645891936,-1.0,True
1996-04-01,1996-05-01,38.39347839355469,36.47380447387695,38.89427185058594,0.01939279718885611,0.0,-0.01939279718885611,-1.0,True
1996-06-03,1996-07-03,39.69182586669922,37.70723457336425,40.15385818481445,0.019656435093283714,0.0,-0.019656435093283714,-1.0,True
1996-08-01,1996-08-30,38.24264907836914,36.33051662445068,38.97915649414063,0.01856340419551842,0.0,-0.01856340419551842,-1.0,True
1996-09-03,1996-10-03,38.97915649414063,37.0301986694336,41.62556076049805,0.01855641163139659,0.0,-0.01855641163139659,-1.0,True
1996-11-01,1996-11-29,42.48768615722656,40.363301849365236,45.58945846557617,0.019834346853982693,0.0,-0.019834346853982693,-1.0,True
1996-12-02,1996-12-31,45.58945846557617,43.30998554229736,44.50454711914063,0.020863791450627965,0.0,-0.020863791450627965,-1.0,True
1997-01-02,1997-01-31,44.50454711914063,42.2793197631836,47.254302978515625,0.019974712339756985,0.0,-0.019974712339756985,-1.0,True
1997-02-03,1997-03-05,47.254302978515625,44.891587829589845,48.57264709472656,0.020795136202038413,0.0,-0.020795136202038413,-1.0,True
1997-04-01,1997-05-01,45.601375579833984,43.32130680084229,48.39948272705078,0.019679409798669414,0.0,-0.019679409798669414,-1.0,True
1997-06-02,1997-07-02,51.51897430419922,48.94302558898926,55.154884338378906,0.021800215209830207,0.0,-0.021800215209830207,-1.0,True
1997-08-01,1997-08-29,57.88798904418945,54.993589591979976,54.8891830444336,0.02401815662235699,0.0075468187729751226,-0.01647133784938187,-0.6857869281296025,False
1997-09-02,1997-10-02,54.8891830444336,52.14472389221192,58.6146240234375,0.022490112310157927,0.0,-0.022490112310157927,-1.0,True
1997-11-03,1997-12-03,56.11919403076172,53.31323432922363,59.60517501831055,0.022551572388661265,0.0,-0.022551572388661265,-1.0,True
1998-01-02,1998-01-30,59.40250396728516,56.432378768920906,60.16749572753906,0.023408402118581192,0.0,-0.023408402118581192,-1.0,True
1998-02-02,1998-03-04,60.16749572753906,57.15912094116211,64.14550018310547,0.02325714509948698,0.0,-0.02325714509948698,-1.0,True
1998-04-01,1998-05-01,67.4753646850586,64.10159645080566,69.10565948486328,0.025575404712878745,0.0,-0.025575404712878745,-1.0,True
1998-06-01,1998-07-01,66.91915893554688,63.57320098876953,70.57623291015625,0.02486739962791945,0.0,-0.02486739962791945,-1.0,True
1998-08-03,1998-09-02,68.8253173828125,65.38405151367188,61.16737747192383,0.025089839597603525,0.17222124515788967,0.14713140556028614,5.864182789528057,False
1998-10-01,1998-10-30,62.87019348144531,59.72668380737304,67.96778106689453,0.026068251203160392,0.0,-0.026068251203160392,-1.0,True
1998-11-02,1998-12-02,67.96778106689453,64.5693920135498,72.46681213378906,0.02763570202203504,0.0,-0.02763570202203504,-1.0,True
1999-01-04,1999-02-03,76.44654846191406,72.62422103881836,78.98442840576172,0.030478750569933887,0.0,-0.030478750569933887,-1.0,True
1999-03-01,1999-03-31,76.60150909423828,72.77143363952636,79.77801513671875,0.029963137527464722,0.0,-0.029963137527464722,-1.0,True
1999-04-01,1999-04-30,79.77801513671875,75.7891143798828,82.80757904052734,0.030599838917165903,0.0,-0.030599838917165903,-1.0,True
1999-05-03,1999-06-02,82.80757904052734,78.66720008850098,80.71021270751953,0.031149384125142912,0.0,-0.031149384125142912,-1.0,True
1999-07-01,1999-07-30,85.39503479003906,81.1252830505371,82.74591827392578,0.03149212866938457,0.0,-0.03149212866938457,-1.0,True
1999-08-02,1999-09-01,82.74591827392578,78.60862236022949,83.33030700683594,0.029915505257703926,0.0,-0.029915505257703926,-1.0,True
1999-10-01,1999-10-29,80.4786376953125,76.45470581054687,85.63552856445312,0.028524311967503806,0.0,-0.028524311967503806,-1.0,True
1999-11-01,1999-12-01,85.63552856445312,81.35375213623047,87.76469421386719,0.029764196485600643,0.0,-0.029764196485600643,-1.0,True
2000-01-03,2000-02-02,92.0334930419922,87.43181838989258,88.3913345336914,0.03136322106006258,0.0,-0.03136322106006258,-1.0,True
2000-03-01,2000-03-31,86.11986541748047,81.81387214660644,94.46614837646484,0.028866508191012864,0.0,-0.028866508191012864,-1.0,True
2000-04-03,2000-05-03,94.46614837646484,89.7428409576416,88.4197006225586,0.031060390412280734,0.05211824243667517,0.021057852024394436,0.6779648209466334,False
2000-06-01,2000-06-30,89.7153549194336,85.22958717346191,91.48108673095705,0.030079297137134604,0.0,-0.030079297137134604,-1.0,True
2000-07-03,2000-08-02,91.48108673095705,86.90703239440919,91.04818725585938,0.030079396679216056,0.0,-0.030079396679216056,-1.0,True
2000-09-01,2000-09-29,95.92822265625,91.13181152343749,90.66537475585938,0.03092670757864104,0.0546245715667064,0.02369786398806536,0.7662588695484629,False
2000-10-02,2000-11-01,90.66537475585938,86.13210601806641,89.93551635742188,0.02974973612692615,0.0,-0.02974973612692615,-1.0,True
2000-12-01,2000-12-29,83.50445556640625,79.32923278808593,83.06803894042969,0.026967890786008218,0.0,-0.026967890786008218,-1.0,True
2001-01-02,2001-02-01,83.06803894042969,78.9146369934082,87.33741760253906,0.026317099571673767,0.0,-0.026317099571673767,-1.0,True
2001-03-01,2001-03-30,78.48524475097656,74.56098251342773,74.0871353149414,0.02438444253820147,0.012646248011476182,-0.011738194526725287,-0.48138047479805396,False
2001-04-02,2001-05-02,74.0871353149414,70.38277854919433,80.51876068115234,0.022851252105019707,0.0,-0.022851252105019707,-1.0,True
2001-06-01,2001-06-29,79.96636199951172,75.96804389953613,78.06088256835938,0.024224084760020068,0.0,-0.024224084760020068,-1.0,True
2001-07-02,2001-08-01,78.06088256835938,74.1578384399414,77.74883270263672,0.023175902020513815,0.0,-0.023175902020513815,-1.0,True
2001-09-04,2001-10-04,72.68062591552734,69.04659461975098,68.66495513916016,0.021173055613577275,0.012316045081020797,-0.008857010532556478,-0.4183151782247669,False
2001-11-01,2001-11-30,67.61685943603516,64.2360164642334,72.88944244384766,0.019567816857124342,0.0,-0.019567816857124342,-1.0,True
2001-12-03,2002-01-02,72.88944244384766,69.24497032165527,74.08927154541016,0.020689359409420217,0.0,-0.020689359409420217,-1.0,True
2002-02-01,2002-03-01,72.58223724365234,68.95312538146972,72.94134521484375,0.020199825855125524,0.0,-0.020199825855125524,-1.0,True
2002-04-01,2002-05-01,73.65190887451172,69.96931343078613,70.21760559082031,0.02010682192742571,0.0,-0.02010682192742571,-1.0,True
2002-06-03,2002-07-03,68.95703887939453,65.50918693542481,61.64091873168945,0.018456574090436047,0.20178315300916497,0.18332657891872892,9.93286067178233,False
2002-08-01,2002-08-30,58.83350372314453,55.891828536987305,59.23360061645508,0.019193508877806024,0.0,-0.019193508877806024,-1.0,True
2002-09-03,2002-10-03,59.23360061645508,56.27192058563232,53.35992813110352,0.01898716400214942,0.058164923997450615,0.039177759995301195,2.0633813449373544,False
2002-11-01,2002-11-29,57.38575744628906,54.516469573974604,60.92535781860352,0.019270263161088905,0.0,-0.019270263161088905,-1.0,True
2002-12-02,2002-12-31,60.92535781860352,57.87908992767334,57.47883224487305,0.020063870695293855,0.01209920896684317,-0.007964661728450685,-0.3969653637330738,False
2003-01-02,2003-01-31,57.47883224487305,54.60489063262939,56.06513595581055,0.01878821788414084,0.0,-0.01878821788414084,-1.0,True
2003-02-03,2003-03-05,56.06513595581055,53.261879158020015,54.36484146118164,0.017973103838340984,0.0,-0.017973103838340984,-1.0,True
2003-04-01,2003-05-01,55.42781066894531,52.656420135498045,60.111114501953125,0.01741403056163734,0.0,-0.01741403056163734,-1.0,True
2003-06-02,2003-07-02,63.41426086425781,60.24354782104492,65.49453735351562,0.01954057493580288,0.0,-0.01954057493580288,-1.0,True
2003-08-01,2003-08-29,65.2451400756836,61.98288307189941,66.59080505371094,0.01971406025656588,0.0,-0.01971406025656588,-1.0,True
2003-09-02,2003-10-02,66.59080505371094,63.26126480102539,67.51202392578125,0.019725071723652877,0.0,-0.019725071723652877,-1.0,True
2003-11-03,2003-12-03,69.3901138305664,65.92060813903808,70.6158218383789,0.020152080841246315,0.0,-0.020152080841246315,-1.0,True
2004-01-02,2004-01-30,73.6772689819336,69.99340553283692,75.13386535644531,0.02097628582010095,0.0,-0.02097628582010095,-1.0,True
2004-02-02,2004-03-03,75.13386535644531,71.37717208862304,76.59707641601562,0.02096932045556045,0.0,-0.02096932045556045,-1.0,True
2004-04-01,2004-04-30,75.144775390625,71.38753662109374,73.72293853759766,0.020559386199147194,0.0,-0.020559386199147194,-1.0,True
2004-05-03,2004-06-02,73.72293853759766,70.03679161071777,75.16473388671875,0.019773941425316393,0.0,-0.019773941425316393,-1.0,True
2004-07-01,2004-07-30,76.37267303466797,72.55403938293456,73.91202545166016,0.020080876862876455,0.0,-0.020080876862876455,-1.0,True
2004-08-02,2004-09-01,73.91202545166016,70.21642417907715,74.23210906982422,0.019039480945872312,0.0,-0.019039480945872312,-1.0,True
2004-10-01,2004-10-29,74.8357162475586,71.09393043518067,75.79996490478516,0.01890258388417315,0.0,-0.01890258388417315,-1.0,True
2004-11-01,2004-12-01,75.79996490478516,72.0099666595459,80.07435607910156,0.018770606615401992,0.0,-0.018770606615401992,-1.0,True
2005-01-03,2005-02-02,81.55921936035156,77.48125839233398,80.47958374023438,0.01979927230032387,0.0,-0.01979927230032387,-1.0,True
2005-03-01,2005-03-31,81.39729309082031,77.32742843627929,79.90827941894531,0.019361284161917208,0.0,-0.019361284161917208,-1.0,True
2005-04-01,2005-04-29,79.90827941894531,75.91286544799804,78.41118621826172,0.018629044763185287,0.0,-0.018629044763185287,-1.0,True
2005-05-02,2005-06-01,78.41118621826172,74.49062690734863,81.62890625,0.0179375476956252,0.0,-0.0179375476956252,-1.0,True
2005-07-01,2005-07-29,81.06057739257812,77.00754852294922,84.16207122802734,0.018178877860098527,0.0,-0.018178877860098527,-1.0,True
2005-08-01,2005-08-31,84.16207122802734,79.95396766662597,83.37310791015625,0.01850287650307082,0.0,-0.01850287650307082,-1.0,True
2005-09-01,2005-09-30,83.37310791015625,79.20445251464844,84.04220581054688,0.017965853054688827,0.0,-0.017965853054688827,-1.0,True
2005-10-03,2005-11-02,84.04220581054688,79.84009552001953,83.16108703613281,0.017754160373826888,0.0,-0.017754160373826888,-1.0,True
2005-12-01,2005-12-30,85.66102600097656,81.37797470092774,85.49710845947266,0.01781818894030691,0.0,-0.01781818894030691,-1.0,True
2006-01-03,2006-02-02,85.49710845947266,81.22225303649903,87.13824462890625,0.017432604017021593,0.0,-0.017432604017021593,-1.0,True
2006-03-01,2006-03-31,88.05152130126953,83.64894523620605,89.50471496582031,0.01760261095799967,0.0,-0.01760261095799967,-1.0,True
2006-04-03,2006-05-03,89.50471496582031,85.0294792175293,90.23548889160156,0.017539466808560233,0.0,-0.017539466808560233,-1.0,True
2006-06-01,2006-06-30,87.9052734375,83.510009765625,88.13457489013672,0.016885522522766188,0.0,-0.016885522522766188,-1.0,True
2006-07-03,2006-08-02,88.13457489013672,83.72784614562988,88.68855285644531,0.0166057849233172,0.0,-0.0166057849233172,-1.0,True
2006-09-01,2006-09-29,90.46116638183594,85.93810806274413,92.90381622314452,0.01672534516373859,0.0,-0.01672534516373859,-1.0,True
2006-10-02,2006-11-01,92.90381622314452,88.25862541198728,95.18499755859376,0.016836633398699827,0.0,-0.016836633398699827,-1.0,True
2006-12-01,2006-12-29,97.73745727539062,92.85058441162109,99.04430389404295,0.01736292470958,0.0,-0.01736292470958,-1.0,True
2007-01-03,2007-02-02,99.04430389404295,94.0920886993408,101.27533721923828,0.017246325999866485,0.0,-0.017246325999866485,-1.0,True
2007-03-01,2007-03-30,98.56175231933594,93.63366470336913,99.7039794921875,0.016821683615574484,0.0,-0.016821683615574484,-1.0,True
2007-04-02,2007-05-02,99.7039794921875,94.71878051757812,104.99810028076172,0.01669462677260682,0.0,-0.01669462677260682,-1.0,True
2007-06-01,2007-06-29,107.65223693847656,102.26962509155273,106.07828521728516,0.017669822319059832,0.0,-0.017669822319059832,-1.0,True
2007-07-02,2007-08-01,106.07828521728516,100.7743709564209,103.25759887695312,0.01709902315122895,0.0,-0.01709902315122895,-1.0,True
2007-09-04,2007-10-04,104.07559204101562,98.87181243896484,109.12505340576172,0.016454808753004938,0.0,-0.016454808753004938,-1.0,True
2007-11-01,2007-11-30,109.57144927978516,104.09287681579589,105.32744598388672,0.01698703748797289,0.0,-0.01698703748797289,-1.0,True
2007-12-03,2008-01-02,105.32744598388672,100.06107368469237,103.2296905517578,0.01607543558138765,0.0,-0.01607543558138765,-1.0,True
2008-02-01,2008-02-29,97.84491729736328,92.95267143249511,95.31632995605467,0.01464213402198196,0.0,-0.01464213402198196,-1.0,True
2008-03-03,2008-04-02,95.31632995605467,90.55051345825194,97.84968566894533,0.01397956819707989,0.0,-0.01397956819707989,-1.0,True
2008-05-01,2008-05-30,98.96632385253906,94.0180076599121,100.46236419677734,0.014250076907729883,0.0,-0.014250076907729883,-1.0,True
2008-06-02,2008-07-02,100.46236419677734,95.43924598693847,90.77125549316406,0.014183610319603532,0.17969173070786282,0.1655081203882593,11.668969793925195,False
2008-08-01,2008-08-29,91.23884582519533,86.67690353393556,92.64881896972656,0.0161560266690864,0.0,-0.0161560266690864,-1.0,True
2008-09-02,2008-10-02,92.64881896972656,88.01637802124023,80.92830657958984,0.016087907652217508,0.2190001485993945,0.202912240947177,12.612717907987754,False
2008-11-03,2008-12-03,70.06069946289062,66.55766448974609,63.179779052734375,0.01580353952048273,0.017204717975484483,0.001401178455001751,0.08866231853855933,False
2009-01-02,2009-01-30,65.82257843017578,62.53144950866699,60.41757583618164,0.014979948370430237,0.02182952674001264,0.006849578369582403,0.4572497982104646,False
2009-02-02,2009-03-04,60.41757583618164,57.39669704437256,52.321067810058594,0.013918702263236396,0.04131349291826122,0.02739479065502482,1.9682000618249411,False
2009-04-01,2009-05-01,58.41837692260742,55.497458076477045,64.56729888916016,0.014078814285095451,0.0,-0.014078814285095451,-1.0,True
2009-06-01,2009-07-01,67.97602844238281,64.57722702026366,68.2122573852539,0.016073961984779183,0.0,-0.016073961984779183,-1.0,True
2009-08-03,2009-09-02,72.99958801269531,69.34960861206055,73.74573516845703,0.016925575894967463,0.0,-0.016925575894967463,-1.0,True
2009-10-01,2009-10-30,78.3801040649414,74.46109886169434,76.87325286865234,0.017821182296965082,0.0,-0.017821182296965082,-1.0,True
2009-11-02,2009-12-02,76.87325286865234,73.02959022521972,82.58155822753906,0.017141390929025016,0.0,-0.017141390929025016,-1.0,True
2010-01-04,2010-02-03,83.16796875,79.0095703125,81.96644592285156,0.018184038774133462,0.0,-0.018184038774133462,-1.0,True
2010-03-01,2010-03-31,82.64555358886719,78.51327590942383,87.67699432373047,0.017717870489695003,0.0,-0.017717870489695003,-1.0,True
2010-04-01,2010-04-30,87.67699432373047,83.29314460754394,89.03334045410156,0.01842848414141352,0.0,-0.01842848414141352,-1.0,True
2010-05-03,2010-06-02,89.03334045410156,84.58167343139648,82.67864990234375,0.018345914758528894,0.05865178413120665,0.04030586937267776,2.1969942574784844,False
2010-07-01,2010-07-30,77.71858978271484,73.8326602935791,83.02684020996094,0.016860923754684107,0.0,-0.016860923754684107,-1.0,True
2010-08-02,2010-09-01,83.02684020996094,78.87549819946288,81.66399383544922,0.017659259589723635,0.0,-0.017659259589723635,-1.0,True
2010-10-01,2010-10-29,86.39324188232422,82.07357978820801,89.69361114501953,0.018011759605257468,0.0,-0.018011759605257468,-1.0,True
2010-11-01,2010-12-01,89.69361114501953,85.20893058776855,91.60122680664062,0.018332386676904275,0.0,-0.018332386676904275,-1.0,True
2011-01-03,2011-02-02,95.68985748291016,90.90536460876464,99.2967758178711,0.019175635513403743,0.0,-0.019175635513403743,-1.0,True
2011-03-01,2011-03-31,101.32090759277344,96.25486221313476,101.33307647705078,0.019904038920037514,0.0,-0.019904038920037514,-1.0,True
2011-04-01,2011-04-29,101.33307647705078,96.26642265319823,104.2678680419922,0.019534838009067558,0.0,-0.019534838009067558,-1.0,True
2011-05-02,2011-06-01,104.2678680419922,99.05447463989259,100.78282165527344,0.019700152213004626,0.0,-0.019700152213004626,-1.0,True
2011-07-01,2011-07-29,101.35931396484376,96.29134826660157,99.3316421508789,0.018766969639905266,0.0,-0.018766969639905266,-1.0,True
2011-08-01,2011-08-31,99.3316421508789,94.36506004333495,93.8708038330078,0.01803275128259348,0.009639999633660358,-0.008392751648933121,-0.46541714669099965,False
2011-09-01,2011-09-30,93.8708038330078,89.1772636413574,87.35421752929688,0.017109464977030548,0.022747377308490614,0.005637912331460066,0.32952008370974556,False
2011-10-03,2011-11-02,87.35421752929688,82.98650665283203,95.72293853759766,0.016071439502843572,0.0,-0.016071439502843572,-1.0,True
2011-12-01,2011-12-30,96.49496459960938,91.6702163696289,97.50318908691406,0.017410518086851196,0.0,-0.017410518086851196,-1.0,True
2012-01-03,2012-02-02,97.50318908691406,92.62802963256836,103.08147430419922,0.017247326180147383,0.0,-0.017247326180147383,-1.0,True
2012-03-01,2012-03-30,106.45325469970705,101.13059196472169,109.87725830078124,0.018462185811408665,0.0,-0.018462185811408665,-1.0,True
2012-04-02,2012-05-02,109.87725830078124,104.38339538574218,109.49484252929688,0.018681677904556177,0.0,-0.018681677904556177,-1.0,True
2012-06-01,2012-06-29,102.58897399902344,97.45952529907225,106.7521514892578,0.017109175837864556,0.0,-0.017109175837864556,-1.0,True
2012-07-02,2012-08-01,106.7521514892578,101.4145439147949,107.92086791992188,0.01745845615665153,0.0,-0.01745845615665153,-1.0,True
2012-09-04,2012-10-04,110.7210922241211,105.18503761291504,115.23123931884766,0.01775114776784773,0.0,-0.01775114776784773,-1.0,True
2012-11-01,2012-11-30,111.46192932128906,105.8888328552246,112.0927734375,0.017520404517849662,0.0,-0.017520404517849662,-1.0,True
2012-12-03,2013-01-02,112.0927734375,106.48813476562499,115.99288177490234,0.017270274051261306,0.0,-0.017270274051261306,-1.0,True
2013-02-01,2013-03-01,118.88362121582033,112.9394401550293,120.79745483398438,0.01795571425829062,0.0,-0.01795571425829062,-1.0,True
2013-04-01,2013-05-01,124.97220611572266,118.72359580993651,126.25643157958984,0.01850176556264022,0.0,-0.01850176556264022,-1.0,True
2013-06-03,2013-07-03,130.38037109375,123.8613525390625,129.33016967773438,0.01893684627042547,0.0,-0.01893684627042547,-1.0,True
2013-08-01,2013-08-30,135.2882843017578,128.52387008666992,131.2306671142578,0.019274521832892015,0.0,-0.019274521832892015,-1.0,True
2013-09-03,2013-10-03,131.2306671142578,124.66913375854492,135.06939697265625,0.018328035897645898,0.0,-0.018328035897645898,-1.0,True
2013-11-01,2013-11-29,141.65284729003906,134.5702049255371,145.8511199951172,0.019394717585924173,0.0,-0.019394717585924173,-1.0,True
2013-12-02,2013-12-31,145.8511199951172,138.5585639953613,149.63246154785156,0.01957681822817897,0.0,-0.01957681822817897,-1.0,True
2014-01-02,2014-01-31,149.63246154785156,142.15083847045898,144.35818481445312,0.0196928031727653,0.0,-0.0196928031727653,-1.0,True
2014-02-03,2014-03-05,144.35818481445312,137.14027557373046,152.11167907714844,0.018621817088939046,0.0,-0.018621817088939046,-1.0,True
2014-04-01,2014-05-01,152.1808319091797,144.5717903137207,153.2549591064453,0.019246137427108866,0.0,-0.019246137427108866,-1.0,True
2014-06-02,2014-07-02,156.79483032226562,148.95508880615233,161.26646423339844,0.019451633178754448,0.0,-0.019451633178754448,-1.0,True
2014-08-01,2014-08-29,157.88136291503906,149.9872947692871,164.11187744140625,0.019199327584936667,0.0,-0.019199327584936667,-1.0,True
2014-09-02,2014-10-02,164.11187744140625,155.90628356933593,159.67913818359375,0.01956187266797154,0.0,-0.01956187266797154,-1.0,True
2014-11-03,2014-12-03,165.6594696044922,157.37649612426756,170.7772979736328,0.019356582669263864,0.0,-0.019356582669263864,-1.0,True
2015-01-02,2015-01-30,169.77867126464844,161.28973770141602,164.74827575683594,0.019445357544954446,0.0,-0.019445357544954446,-1.0,True
2015-02-02,2015-03-04,164.74827575683594,156.51086196899413,173.6527099609375,0.018501829720280326,0.0,-0.018501829720280326,-1.0,True
2015-04-01,2015-05-01,171.27500915527344,162.71125869750975,174.83441162109375,0.01886116593958388,0.0,-0.01886116593958388,-1.0,True
2015-06-01,2015-07-01,175.18289184570312,166.42374725341796,173.00021362304688,0.018908728518875394,0.0,-0.018908728518875394,-1.0,True
2015-08-03,2015-09-02,175.50143432617188,166.7263626098633,162.92039489746094,0.018568199960687943,0.4800709552654157,0.4615027553047278,24.854469269062598,False
2015-10-01,2015-10-30,160.59942626953125,152.56945495605467,174.25994873046875,0.026752101262429877,0.0,-0.026752101262429877,-1.0,True
2015-11-02,2015-12-02,174.25994873046875,165.5469512939453,174.7628173828125,0.02846092764534745,0.0,-0.02846092764534745,-1.0,True
2016-01-04,2016-02-03,171.8742218017578,163.2805107116699,161.27699279785156,0.02753878201527527,0.08202826853211795,0.05448948651684268,1.9786454784608245,False
2016-03-01,2016-03-31,163.18234252929688,155.02322540283203,174.15896606445312,0.027340209575228657,0.0,-0.027340209575228657,-1.0,True
2016-04-01,2016-04-29,174.15896606445312,165.45101776123047,174.8453369140625,0.028612912368965345,0.0,-0.028612912368965345,-1.0,True
2016-05-02,2016-06-01,174.8453369140625,166.10307006835936,178.18417358398438,0.028165611290119946,0.0,-0.028165611290119946,-1.0,True
2016-07-01,2016-07-29,178.43783569335938,169.5159439086914,184.9456787109375,0.02817423370843806,0.0,-0.02817423370843806,-1.0,True
2016-08-01,2016-08-31,184.9456787109375,175.69839477539062,185.16714477539065,0.028622579177451434,0.0,-0.028622579177451434,-1.0,True
2016-09-01,2016-09-30,185.16714477539065,175.9087875366211,185.1778564453125,0.028090991385252125,0.0,-0.028090991385252125,-1.0,True
2016-10-03,2016-11-02,185.1778564453125,175.91896362304686,179.561767578125,0.027571648499952035,0.0,-0.027571648499952035,-1.0,True
2016-12-01,2016-12-30,188.67083740234372,179.23729553222654,192.49557495117188,0.02752993738690842,0.0,-0.02752993738690842,-1.0,True
2017-01-03,2017-02-02,192.49557495117188,182.87079620361328,196.1468963623047,0.027531675148974758,0.0,-0.027531675148974758,-1.0,True
2017-03-01,2017-03-31,203.6389617919922,193.45701370239257,203.89349365234372,0.02855088843801453,0.0,-0.02855088843801453,-1.0,True
2017-04-03,2017-05-03,203.89349365234372,193.69881896972652,206.26339721679688,0.028019948771174214,0.0,-0.028019948771174214,-1.0,True
2017-06-01,2017-06-30,208.82351684570312,198.38234100341796,210.15475463867188,0.028129754880742715,0.0,-0.028129754880742715,-1.0,True
2017-07-03,2017-08-02,210.15475463867188,199.64701690673826,215.0565948486328,0.027749551631461977,0.0,-0.027749551631461977,-1.0,True
2017-09-01,2017-09-29,215.1000823974609,204.34507827758785,219.4342193603516,0.02784262275422763,0.0,-0.02784262275422763,-1.0,True
2017-10-02,2017-11-01,219.4342193603516,208.462508392334,224.9019317626953,0.02784450447424111,0.0,-0.02784450447424111,-1.0,True
2017-12-01,2017-12-29,231.47021484375,219.89670410156248,234.2774658203125,0.028789975650364463,0.0,-0.028789975650364463,-1.0,True
2018-01-02,2018-02-01,234.2774658203125,222.56359252929687,247.2001800537109,0.02855554161828132,0.0,-0.02855554161828132,-1.0,True
2018-03-01,2018-03-29,238.48263549804688,226.55850372314453,231.9457244873047,0.028494717370641368,0.0,-0.028494717370641368,-1.0,True
2018-04-02,2018-05-02,231.9457244873047,220.34843826293945,231.98985290527344,0.02718862071495369,0.0,-0.02718862071495369,-1.0,True
2018-06-01,2018-06-29,238.81198120117188,226.87138214111326,240.1853790283203,0.027450569902486243,0.0,-0.027450569902486243,-1.0,True
2018-07-02,2018-08-01,240.1853790283203,228.17611007690428,248.66734313964844,0.027064608853590837,0.0,-0.027064608853590837,-1.0,True
2018-09-04,2018-10-04,257.0340881347656,244.18238372802733,257.42388916015625,0.02839082067116497,0.0,-0.02839082067116497,-1.0,True
2018-11-01,2018-11-30,240.69464111328125,228.65990905761717,245.1593017578125,0.02605557964552899,0.0,-0.02605557964552899,-1.0,True
2018-12-03,2019-01-02,245.1593017578125,232.90133666992188,223.8059844970703,0.026019555171010143,0.25255434261798526,0.2265347874469751,8.706328219606549,False
2019-02-01,2019-03-01,241.47393798828125,229.40024108886718,250.8580322265625,0.030625707354769553,0.0,-0.030625707354769553,-1.0,True
