universe,N,K,first_exec,guard,n_obs,years,sharpe,cagr_pct,total_return_pct,maxDD_pct,skew,ekurt,top_year_share,bench_sharpe,bench_cagr_pct,bench_maxDD_pct,basket_sharpe,basket_cagr_pct,basket_maxDD_pct,beats_bench,beats_basket,stress_sharpe,stress_cagr_pct,stress_maxDD_pct,stress_n_obs,stress_bench_sharpe,stress_basket_sharpe
crypto_sectors,6,3,2018-06-01,True,3014,11.96031746031746,0.6951841460101179,25.91953843025767,1474.51037799483,65.82687950108556,0.8283721203639486,16.977892790755092,0.7409286286752556,0.6410041260281552,21.521186182962104,76.62925431645938,0.6705998488231147,24.08203960756159,71.29026065750644,True,True,0.7788167968880441,-0.16576025289525287,0.2400000000000057,365,-1.0701452825113782,-0.6775147541521549
crypto_sectors,6,5,2019-08-01,True,2588,10.26984126984127,0.8122256585190534,37.35482034309601,2503.9643033430475,65.6602837428605,4.719378359427798,110.48136142098473,0.9179811182908754,0.6509236895302307,21.61360375672956,76.62925431645934,0.6946272875080387,27.27758069628059,87.42512840761145,True,True,0.7714774606496799,-0.16576025289525287,0.24000000000000327,365,-1.0701452825113782,-0.6225283304681418
crypto_sectors,12,3,2018-12-01,True,2831,11.234126984126984,0.7643658554904731,30.121969342377252,1825.8810964744357,66.46898197380928,0.39569387940352735,11.295903207823136,0.7844443396070252,0.772421331768207,29.640009870137085,76.62925431645942,0.8503658408439312,38.49471868900793,73.37962968611183,False,False,0.7637512005137356,-0.16576025289525287,0.24000000000000385,365,-1.0701452825113782,-0.7416788801676767
crypto_sectors,12,5,2020-02-01,True,2404,9.53968253968254,0.9437685178740503,47.96804919243192,4100.956682919762,57.04438536263522,5.153322294404355,124.09533997268339,0.772617666662149,0.6974987424820075,24.753864256938883,76.6292543164594,0.7541636417243308,33.146512576075146,87.24255032019596,True,True,0.7660782648869346,-0.16576025289525287,0.2400000000000037,365,-1.0701452825113782,-0.6053168904439934
country_etfs,6,3,2009-02-02,True,4421,17.543650793650794,0.35365613183251465,4.402899908081981,112.95441609322414,29.66330106559531,-0.3031784859425463,2.9382178536222354,0.29361623204073783,0.7469830866645454,12.554410497740598,33.5250135189618,0.5733514871962223,8.779316976506625,31.98834128127161,False,False,0.07949882478013104,-0.27001689173268284,27.99089051036055,986,0.7746654078895799,0.7132825911658275
country_etfs,6,5,2009-02-02,True,4421,17.543650793650794,0.4248762770144785,5.263919248497073,145.95995081238246,26.365961622599617,-0.29794081474716494,3.4835272384574174,0.25607834496771265,0.7469830866645454,12.554410497740598,33.5250135189618,0.5733514871962223,8.779316976506625,31.98834128127161,False,False,0.14735274008405472,1.0175052503028192,26.365961622599617,986,0.7746654078895799,0.7132825911658275
country_etfs,12,3,2009-02-02,True,4421,17.543650793650794,0.3117121373195822,3.634717656735731,87.07640553398477,25.414729595175658,-0.4720944066242591,6.363388332852525,0.32030558620733335,0.7469830866645454,12.554410497740598,33.5250135189618,0.5733514871962223,8.779316976506625,31.98834128127161,False,False,0.039263706464224765,-1.043027648747863,22.687082377754464,986,0.7746654078895799,0.7132825911658275
country_etfs,12,5,2009-02-02,True,4421,17.543650793650794,0.3849209304116214,4.544328311520562,118.0724599541517,24.793761453768905,-0.4686937204384193,5.941224418733107,0.29985809789421614,0.7469830866645454,12.554410497740598,33.5250135189618,0.5733514871962223,8.779316976506625,31.98834128127161,False,False,0.07123123274599755,-0.346260389069486,24.793761453768905,986,0.7746654078895799,0.7132825911658275
