entry_time,exit_time,side,reason,entry_mid,exit_mid,risk_price,gross_R,cost_R,net_R,ret_frac,instrument,or_minutes,target
2015-05-27 14:26:00+00:00,2015-05-27 19:59:00+00:00,long,time,4516.547500000001,4547.039500000001,37.80300000000079,0.8066026505832751,0.04680550915271177,0.7597971414305633,0.0075979714143056334,NAS100,30,2R
2015-05-28 14:01:00+00:00,2015-05-28 19:59:00+00:00,short,time,4525.2765,4536.3745,23.00550000000021,-0.4824063810827782,0.07817434863402158,-0.5605807297167998,-0.0056058072971679985,NAS100,30,2R
2015-06-01 14:14:00+00:00,2015-06-01 19:59:00+00:00,short,time,4497.221,4523.066500000001,39.05450000000019,-0.6617803326121482,0.04362741643088483,-0.705407749043033,-0.007054077490430331,NAS100,30,2R
2015-06-02 14:26:00+00:00,2015-06-02 19:59:00+00:00,long,time,4511.264499999999,4509.369,26.118999999998778,-0.07257169110608054,0.048973818197483046,-0.12154550930356359,-0.0012154550930356359,NAS100,30,2R
2015-06-03 14:13:00+00:00,2015-06-03 16:26:00+00:00,long,stop,4535.267,4514.455,20.811999999999898,-1.0,0.10444876729771338,-1.1044487672977135,-0.011044487672977134,NAS100,30,2R
2015-06-04 14:00:00+00:00,2015-06-04 17:01:00+00:00,long,stop,4520.3330000000005,4494.3255,26.00750000000062,-1.0,0.08756236681726218,-1.0875623668172623,-0.010875623668172622,NAS100,30,2R
2015-06-05 14:35:00+00:00,2015-06-05 19:59:00+00:00,long,time,4490.4445,4478.5005,39.974999999999454,-0.2987867417135627,0.02761423120700475,-0.3264009729205674,-0.003264009729205674,NAS100,30,2R
2015-06-08 14:00:00+00:00,2015-06-08 19:59:00+00:00,short,time,4458.432500000001,4432.2,20.32849999999962,1.2904296923039806,0.10215862643579401,1.1882710658681865,0.011882710658681865,NAS100,30,2R
2015-06-09 14:00:00+00:00,2015-06-09 16:56:00+00:00,short,stop,4401.4145,4429.4095,27.99499999999989,-1.0,0.07727567092337947,-1.0772756709233795,-0.010772756709233795,NAS100,30,2R
2015-06-10 14:05:00+00:00,2015-06-10 18:04:00+00:00,long,target,4455.032,4496.2300000000005,20.59900000000016,2.0,0.0708254051167527,1.9291745948832473,0.019291745948832473,NAS100,30,2R
