n_trades,guard,gross_pf,net_pf,sharpe,skew,ekurt,max_dd,gross_R_mean,cost_R_mean,net_R_mean,risk_med,win_rate,n_obs,is_trades,oos_trades,is_pf,oos_pf,is_sharpe,oos_sharpe,net_win,net_loss,gross_win,gross_loss,is_win,is_loss,oos_win,oos_loss,ftmo_pass_rate,instrument,timeframe,family,variant,params,dsr,oos_holds
324,PASS,1.1453230964712646,1.1146263112206583,0.29669660311466195,2.666875845596892,13.31797884011754,0.14832466218789386,0.07674823526505321,0.015173381108495447,0.061574854156557786,389.7076428571454,0.4012345679012346,1910,179,145,1.057842692966402,1.186032997361849,0.36805531928621876,1.147044407798552,193.99626831046436,174.04601556373962,195.977757599417,171.11132937353975,102.55784245123917,96.94999373077533,91.43842585922519,77.09602183296428,0.0,US30,H4,trend,2,"{'ema_trend': 100, 'ema_fast': 30, 'ema_pull': 10, 'swing': 5, 'k_atr': 1.0, 'R': 3.0, 'H': 48}",0.0018902310625554168,True
151,PASS,1.3409487860146956,1.300816191445001,0.5422398649623557,2.4893483041524673,16.129248519361564,0.10670982551310215,0.1834435910573697,0.01850239058704861,0.1649412004703211,322.7860714285707,0.4370860927152318,1884,86,65,1.2399415800399274,1.373441029191813,1.5463824289610602,2.376186413346455,107.70126986783899,82.79514859682052,108.94380356794404,81.24382131828122,55.84853883720544,45.04126624692032,51.852731030633564,37.7538823499002,0.0,US30,H4,macross,0,"{'fast': 10, 'slow': 30, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",0.013051185212845392,True
113,PASS,1.3752896047739835,1.3362069675940764,0.5216561644038491,3.1022105554715975,21.598589527836637,0.10626754177080669,0.21070941747029334,0.01833114958600264,0.19237826788429072,357.5428571428565,0.4247787610619469,1885,59,54,1.5254410074622002,1.1653231052510533,3.0807302431025643,1.134329016540979,86.39755972168419,64.65881545075936,87.2549382133354,63.44477403919225,46.80362607461657,30.68202955450989,39.59393364706762,33.97678589624947,0.0,US30,H4,macross,1,"{'fast': 20, 'slow': 50, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",0.01061525066316444,True
191,PASS,1.5122653676276931,1.4600164430664149,0.8085055112019952,3.283292565445041,18.106519876543285,0.10226059850634082,0.3047571127237865,0.02426996348306258,0.280487149240724,244.02621428571,0.38219895287958117,1884,114,77,1.403944296814939,1.5364753271882625,2.3059798308191013,2.984090345287417,170.03202498811746,116.45897948313919,171.83840318102742,113.62979465078418,94.32639529186804,67.18670783866696,75.70562969624945,49.27227164447225,0.0,US30,H4,macross,2,"{'fast': 10, 'slow': 30, 'ema_trend': 100, 'k_atr': 1.5, 'R': 3.0, 'H': 48}",0.063144948440873,True
191,PASS,1.280316519623299,1.2449454709911612,0.4783500864770693,2.3287995932704777,16.441990772422663,0.12076271371151653,0.11966340873896482,0.013320064271829704,0.10634334446713511,520.278035714291,0.4712041884816754,1886,100,91,1.347412101464432,1.1447326035054903,2.0319147394865165,0.9426553267712006,103.23443795462252,82.92285916139974,104.39108079996207,81.53536973081978,55.244415237797135,41.00038524053247,47.9900227168254,41.92247392086726,0.0,US30,H8,trend,0,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 5, 'k_atr': 0.5, 'R': 2.0, 'H': 24}",0.008418036676318012,True
156,PASS,1.078346151228653,1.0543811104691243,0.1124603563851726,1.354049012895964,13.595442127154914,0.14068036579432444,0.03826958812483382,0.011367774611404249,0.026901813513429566,629.5175535714279,0.46153846153846156,1886,83,73,1.2911793198486272,0.8381474053367777,1.8729896536829735,-1.3016882986366851,81.3683859478434,77.17170303974838,82.17106439754153,76.20100865006745,47.55971444015211,36.83432170035672,33.80867150769128,40.33738133939167,0.0,US30,H8,trend,1,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 10, 'k_atr': 0.5, 'R': 1.5, 'H': 48}",0.00043941319691453946,False
170,PASS,1.145487317993752,1.122488722274107,0.2317820667650687,3.4881316073169226,27.922623252842474,0.10415908801636146,0.07421778831837578,0.010959070156228995,0.06325871816214677,554.4422142857147,0.4294117647058823,1897,92,78,1.179006935415778,1.0612238940806678,1.0786972021065124,0.40483516533540337,98.54967370641897,87.79569161885402,99.33952455994971,86.72250054582582,53.841607762918535,45.666913523228125,44.70806594350044,42.12877809562589,0.0,US30,H8,trend,2,"{'ema_trend': 100, 'ema_fast': 30, 'ema_pull': 10, 'swing': 5, 'k_atr': 1.0, 'R': 3.0, 'H': 48}",0.001070383131425377,True
86,PASS,1.2356195617196681,1.2123534128543823,0.301819761993435,3.056800787178742,31.335708962089843,0.08075828745192588,0.12852457302437512,0.01135625499870545,0.11716831802566967,488.3321071428618,0.43023255813953487,1869,44,42,1.252706877408155,1.1749989421077411,1.6255396041814962,1.1888257630236914,57.52791592167306,47.451440571465476,57.96396057743079,46.91084729733454,28.57433164303755,22.810070063762815,28.953584278635518,24.64137050770266,0.0,US30,H8,macross,0,"{'fast': 10, 'slow': 30, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",0.0021161705956549855,True
60,PASS,1.9007422265256628,1.8667464231893833,0.8121355760459426,4.677040158582372,39.774139322294864,0.05931420873957753,0.4503711132628315,0.012100546301443828,0.4382705669613876,508.3349999999991,0.5,1879,34,26,1.4819290311664641,2.5314252254304153,2.9315856990508666,6.984972696370028,56.63525049832878,30.339016480645522,57.02226679576989,30.0,28.474746368682073,19.21464912949905,28.160504129646704,11.12436735114647,0.0,US30,H8,macross,1,"{'fast': 20, 'slow': 50, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",0.058130070207859916,True
112,PASS,1.4747142184579438,1.442077107315005,0.6129212300598913,4.634630645363041,33.475802554317774,0.07893615302532113,0.2848898330542488,0.015454516478151286,0.26943531657609754,366.08295535714205,0.38392857142857145,1870,61,51,1.149038659297015,1.8163908961876638,0.9525545945377011,4.144522117398322,98.43804959999062,68.26129414346772,99.1221243651886,67.21446306311272,43.993636663630525,38.287342473355906,54.444412936360116,29.973951670111813,0.0,US30,H8,macross,2,"{'fast': 10, 'slow': 30, 'ema_trend': 100, 'k_atr': 1.5, 'R': 3.0, 'H': 48}",0.0171292649001952,True
72,PASS,1.1442296974662693,1.122178491938423,0.15982197414508095,3.20600115179828,46.30536022630379,0.105843659331498,0.06558390856767321,0.009431512906594195,0.056152395661079005,961.3114910714303,0.4861111111111111,1866,39,33,0.6279331927974001,2.0821188426849484,-3.3011977062744884,5.107771627076677,37.133677925632675,33.09070543803499,37.461771859535204,32.73973044266275,13.716517412613188,21.843912011574073,23.41716051301949,11.246793426460917,0.0,US30,D1,trend,0,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 5, 'k_atr': 0.5, 'R': 2.0, 'H': 24}",0.0006525506717934834,False
61,PASS,1.1216822789100958,1.1039062887688942,0.13393427571398858,2.2138485383234783,36.95692284785349,0.08189461455568714,0.06130481149396633,0.00855065372707674,0.05275415776688956,1087.1603571428532,0.4426229508196721,1863,33,28,0.7439530969009671,1.721260285738053,-2.235925695690409,4.008461990952779,34.18825250773042,30.970248883950166,34.47203486093683,30.732441359804888,14.554370369690291,19.563559087687658,19.633882138040132,11.406689796262505,0.0,US30,D1,trend,1,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 10, 'k_atr': 0.5, 'R': 1.5, 'H': 48}",0.0005534294429491676,False
