opt_type,entry_date,exp_date,exit_date,exit_reason,days_held,dte_at_entry,width,width_pct,contracts,net_credit,realized_pnl,realized_pnl_sized,ret_on_credit,ret_on_max_loss,win,loss_amount,cell
call,1994-12-13,1995-01-19,1995-01-09,early_75%,27,37,0.2608243942260735,0.01,85.168867438542,1.7659880455962804,1.3374315943914172,113.90753417084048,0.7573276601313785,0.055001100845489065,True,0.0,1pct_UNFILTERED_early75pct
put,1994-12-28,1995-02-03,1995-01-13,early_75%,16,37,0.266153240203856,0.01,84.58300476591894,2.0736825817691567,1.927098316153083,162.9997660595706,0.9293121006537964,0.07852361142889083,True,0.0,1pct_UNFILTERED_early75pct
put,1995-01-16,1995-02-22,1995-02-02,early_75%,17,37,0.271568145751953,0.01,82.90093111060335,2.055103429364471,1.5387539852625238,127.56413812841485,0.7487477093736224,0.061300760586518704,True,0.0,1pct_UNFILTERED_early75pct
call,1995-01-10,1995-02-16,1995-02-16,early_75%,37,37,0.26651412963867216,0.01,83.70295795787023,1.804743072925381,1.804743072925381,151.0623335578307,1.0,0.07263520950078395,True,0.0,1pct_UNFILTERED_early75pct
put,1995-02-03,1995-03-10,1995-02-22,early_75%,19,35,0.27743452072143526,0.01,81.23716999610632,2.07943989350457,1.926091746035723,156.47024260080127,0.926255070921813,0.07505029738252991,True,0.0,1pct_UNFILTERED_early75pct
put,1995-02-23,1995-03-31,1995-03-14,early_75%,19,36,0.2823082160949717,0.01,80.08443564036811,2.1303686393418224,1.8334628123872012,146.83183459763114,0.8606317134642245,0.07024639819407275,True,0.0,1pct_UNFILTERED_early75pct
call,1995-02-17,1995-03-24,1995-03-20,early_75%,31,35,0.27987150192260657,0.01,80.08042369156061,1.8864237430708999,1.5574750582670827,124.72326255506603,0.825623120991722,0.05967171301913825,True,0.0,1pct_UNFILTERED_early75pct
put,1995-03-15,1995-04-21,1995-03-24,early_75%,9,37,0.2858280563354505,0.01,79.42133756596803,2.2135765158611975,1.9440478247990876,154.3988785377542,0.8782383671263113,0.07372410532454138,True,0.0,1pct_UNFILTERED_early75pct
put,1995-03-27,1995-05-03,1995-04-13,early_75%,17,37,0.2928194236755388,0.01,77.53517322490083,2.2452221382658397,1.9500422457012285,151.1968633163194,0.8685297603592126,0.07212569531968631,True,0.0,1pct_UNFILTERED_early75pct
call,1995-03-21,1995-04-27,1995-04-26,early_75%,36,37,0.2871029853820808,0.01,78.36587669195727,1.936392664935668,1.8044299019994305,141.40573119936792,0.9318512379612729,0.06739509395977741,True,0.0,1pct_UNFILTERED_early75pct
put,1995-04-17,1995-05-24,1995-04-27,early_75%,10,37,0.2949065589904798,0.01,77.11767086038837,2.2805683629765845,1.6786789457516536,129.45581041873976,0.7360792042035748,0.06169325782308829,True,0.0,1pct_UNFILTERED_early75pct
put,1995-04-28,1995-06-02,1995-05-08,early_75%,10,35,0.2996250915527341,0.01,76.13201221300078,2.2808423129012603,1.7415922258135015,132.59092060570072,0.7635741480077043,0.06291500565087567,True,0.0,1pct_UNFILTERED_early75pct
put,1995-05-09,1995-06-15,1995-05-23,early_75%,14,37,0.3049785423278806,0.01,74.93038007353165,2.3740410295281005,2.011715978939869,150.73864290196116,0.8473804596964979,0.07153069764759645,True,0.0,1pct_UNFILTERED_early75pct
call,1995-04-27,1995-06-02,1995-05-26,early_75%,29,36,0.2991712188720719,0.01,75.54375383858303,2.020557540026094,1.548778274661843,117.00052473159961,0.766510353692695,0.055518602770822725,True,0.0,1pct_UNFILTERED_early75pct
put,1995-05-24,1995-06-30,1995-06-13,early_75%,20,37,0.30851758956909237,0.01,74.08508620322031,2.340353729738859,2.174282357155737,161.08189586002382,0.9290400547264055,0.07626009099978423,True,0.0,1pct_UNFILTERED_early75pct
put,1995-06-14,1995-07-21,1995-06-22,early_75%,8,37,0.3129638481140127,0.01,73.17788160688346,2.375492490618784,2.103930701831462,153.96119180770995,0.8856818997072122,0.07274777964992396,True,0.0,1pct_UNFILTERED_early75pct
call,1995-05-30,1995-07-06,1995-07-06,expired,37,37,0.30516014099121236,0.01,74.24778557948935,2.0664407224243044,-12.084458738738377,-897.2443012780333,-5.847958089289465,-0.424767660967344,False,12.084458738738377,1pct_UNFILTERED_early75pct
put,1995-06-23,1995-07-28,1995-07-07,early_75%,14,35,0.3213736724853504,0.01,70.89888865195633,2.415988050251359,1.8414038663934487,130.55348768671098,0.7621742442814935,0.06195553221499842,True,0.0,1pct_UNFILTERED_early75pct
put,1995-07-10,1995-08-16,1995-07-27,early_75%,17,37,0.3259370803833015,0.01,70.03045785697205,2.5147240423508044,1.9859544041145596,139.0772962032127,0.7897305512131094,0.06602465044630569,True,0.0,1pct_UNFILTERED_early75pct
call,1995-07-07,1995-08-11,1995-08-01,early_75%,25,35,0.3257546615600617,0.01,69.33835317978176,2.1964826016849828,1.7435592298409506,120.89552566858012,0.7937960576165811,0.05739359997753914,True,0.0,1pct_UNFILTERED_early75pct
put,1995-07-28,1995-09-01,1995-08-18,early_75%,21,35,0.3288579559326159,0.01,69.56149275411535,2.5631266586062704,2.0538297186152428,142.86746108964098,0.8012985670134758,0.06773248499468171,True,0.0,1pct_UNFILTERED_early75pct
call,1995-08-02,1995-09-08,1995-08-22,early_75%,20,37,0.3267587280273432,0.01,69.30371347345155,2.215005415692596,1.7689335790559126,122.59366591645814,0.7986136586951847,0.05807233118412215,True,0.0,1pct_UNFILTERED_early75pct
put,1995-08-21,1995-09-27,1995-09-01,early_75%,11,37,0.3272149276733387,0.01,70.214933455762,2.5715943490129325,2.170689047813937,152.41478704540697,0.8441024334367212,0.07199656256536151,True,0.0,1pct_UNFILTERED_early75pct
put,1995-09-05,1995-10-12,1995-09-13,early_75%,8,37,0.33406051635742173,0.01,68.72927240419784,2.553097013267703,1.9815415323789602,136.18990775910518,0.776132486185,0.0642253410289441,True,0.0,1pct_UNFILTERED_early75pct
call,1995-08-23,1995-09-29,1995-09-29,early_75%,37,37,0.32666721343994,0.01,69.54791571176962,2.2143114546222566,2.2143114546222566,154.00074640567468,1.0,0.07271383324559408,True,0.0,1pct_UNFILTERED_early75pct
put,1995-09-14,1995-10-20,1995-10-12,early_75%,28,36,0.34327911376953324,0.01,66.72404132572142,2.5877896574463666,1.9938311500478014,133.03647205230016,0.7704765123821216,0.06281737567573427,True,0.0,1pct_UNFILTERED_early75pct
call,1995-10-02,1995-11-08,1995-10-25,early_75%,23,37,0.3417162704467742,0.01,66.7625340612252,2.3158258347151532,1.878307766558151,125.40058624230237,0.811074709678754,0.05896281666809082,True,0.0,1pct_UNFILTERED_early75pct
put,1995-10-13,1995-11-17,1995-11-01,early_75%,19,35,0.34428546905517265,0.01,67.10795332358174,2.701761323547853,2.01197900194053,135.01979295025168,0.7446916144681773,0.06341578464488233,True,0.0,1pct_UNFILTERED_early75pct
put,1995-11-02,1995-12-08,1995-11-16,early_75%,14,36,0.34740547180175696,0.01,66.60616935208796,2.7150250553205706,2.256391670619937,150.2896057379522,0.8310758186920374,0.07045604633152079,True,0.0,1pct_UNFILTERED_early75pct
call,1995-10-26,1995-12-01,1995-11-27,early_75%,32,36,0.33914695739746037,0.01,67.386967826386,2.290117321541612,1.751750482959097,118.04515343502081,0.7649173544436105,0.055392058031379685,True,0.0,1pct_UNFILTERED_early75pct
put,1995-11-17,1995-12-22,1995-11-28,early_75%,11,35,0.3534615325927746,0.01,65.46959518601017,2.7257327325959215,2.201274039739954,144.11652027524806,0.8075898320535316,0.06748147338994127,True,0.0,1pct_UNFILTERED_early75pct
put,1995-11-29,1996-01-05,1995-12-08,early_75%,9,37,0.35850837707519645,0.01,64.68913294332555,2.7399426808130274,2.234022665995039,144.51698923895566,0.8153537961356674,0.06747092351907488,True,0.0,1pct_UNFILTERED_early75pct
call,1995-11-28,1996-01-04,1995-12-20,early_75%,22,37,0.35814140319823906,0.01,64.09852397653849,2.4160662034647022,1.8868752321575604,120.945917309188,0.7809700038234597,0.056496528080741105,True,0.0,1pct_UNFILTERED_early75pct
put,1995-12-11,1996-01-17,1996-01-03,early_75%,23,37,0.3665834045410179,0.01,63.22443992031707,2.769594557202885,2.1444300290859832,135.58038753727052,0.7742757955343911,0.06327853015305049,True,0.0,1pct_UNFILTERED_early75pct
call,1995-12-21,1996-01-26,1996-01-12,early_75%,22,36,0.36035545349120923,0.01,63.67072211674248,2.414086115778999,1.9969879152002343,127.14966261920702,0.8272231475702052,0.05939622969189421,True,0.0,1pct_UNFILTERED_early75pct
put,1996-01-04,1996-02-09,1996-01-24,early_75%,20,36,0.3646950531005828,0.01,63.863072338163136,2.873037117014743,2.4428212562009763,156.0060705939655,0.8502574650825303,0.07271065643461849,True,0.0,1pct_UNFILTERED_early75pct
put,1996-01-25,1996-03-01,1996-01-30,early_75%,5,36,0.3646025848388703,0.01,64.03640172299296,2.83907503182853,2.148765458723733,137.59920812332422,0.7568540579710578,0.06391105957908129,True,0.0,1pct_UNFILTERED_early75pct
put,1996-01-31,1996-03-08,1996-02-08,early_75%,8,37,0.3762357711791964,0.01,61.97866701240398,2.9188203633430394,2.3969747817647655,148.5613018361281,0.8212135326544784,0.06906761510289712,True,0.0,1pct_UNFILTERED_early75pct
call,1996-01-15,1996-02-21,1996-02-21,expired,37,37,0.3551848983764643,0.01,64.84014247500423,2.4014787515144667,-33.11701108613196,-2147.311717171091,-13.79025780063516,-1.0,False,33.11701108613196,1pct_UNFILTERED_early75pct
put,1996-02-09,1996-03-15,1996-03-05,early_75%,25,35,0.38897705078125,0.01,59.44411769286952,3.0889874196097193,2.553645802186274,151.79922161106305,0.8266934937886268,0.07131352277226881,True,0.0,1pct_UNFILTERED_early75pct
call,1996-02-22,1996-03-29,1996-03-08,early_75%,15,36,0.39073146820068416,0.01,58.150529995353324,2.6465481520396525,2.004837582687105,116.58236798785815,0.7575292295898749,0.05503773769706172,True,0.0,1pct_UNFILTERED_early75pct
put,1996-03-06,1996-04-12,1996-04-01,early_75%,26,37,0.3858381271362319,0.01,59.88255607018391,3.134572974175594,2.7864064561752757,166.8571408462384,0.8889269699991951,0.07860271409642074,True,0.0,1pct_UNFILTERED_early75pct
call,1996-03-11,1996-04-17,1996-04-08,early_75%,28,37,0.3795595932006819,0.01,59.66554857298628,2.4941258856022843,2.392454941528164,142.74713652242974,0.9592358410371221,0.0674656302232501,True,0.0,1pct_UNFILTERED_early75pct
put,1996-04-02,1996-05-09,1996-04-25,early_75%,23,37,0.38912818908691094,0.01,59.53326140789065,3.1584254782052428,2.590153401790615,154.2002795553379,0.8200774150487333,0.07244294066480036,True,0.0,1pct_UNFILTERED_early75pct
call,1996-04-09,1996-05-16,1996-05-03,early_75%,24,37,0.3806890869140602,0.01,59.84074288616241,2.54337818047181,2.2580595810640585,135.12396281208993,0.8878190425637671,0.06356160058944264,True,0.0,1pct_UNFILTERED_early75pct
put,1996-04-26,1996-05-31,1996-05-13,early_75%,17,35,0.3883863449096694,0.01,59.70619739664255,3.0884999409861607,2.506718857592509,149.66665092930464,0.8116298868350023,0.07011774610492638,True,0.0,1pct_UNFILTERED_early75pct
put,1996-05-14,1996-06-20,1996-06-04,early_75%,21,37,0.3962688064575204,0.01,58.56566545782474,3.1698365733500338,2.5125510783926948,147.14922590284334,0.7926437279185379,0.06891812384467826,True,0.0,1pct_UNFILTERED_early75pct
call,1996-05-06,1996-06-12,1996-06-10,early_75%,35,37,0.38133842468261747,0.01,59.91316604257852,2.554368327399696,2.2993706806104437,137.76257738085027,0.9001719352475547,0.06462632560298803,True,0.0,1pct_UNFILTERED_early75pct
call,1996-06-11,1996-07-18,1996-06-26,early_75%,15,37,0.3997002410888655,0.01,57.460860135513286,2.6812830528257128,2.1947764439208646,126.11374227285602,0.8185545504447449,0.058858958006149424,True,0.0,1pct_UNFILTERED_early75pct
put,1996-06-05,1996-07-12,1996-06-28,early_75%,23,37,0.404337158203127,0.01,57.579914408746106,3.270314991987887,2.5070954580871,144.35834189121132,0.766622011711215,0.06746141101748332,True,0.0,1pct_UNFILTERED_early75pct
call,1996-06-27,1996-08-02,1996-07-09,early_75%,12,36,0.39902133941650675,0.01,57.73255077979636,2.704341453766162,1.984595140139069,114.57573970541587,0.7338552376125623,0.05335249775334008,True,0.0,1pct_UNFILTERED_early75pct
call,1996-07-10,1996-08-16,1996-07-23,early_75%,13,37,0.3928682708740254,0.01,58.51108571263939,2.6511392007840104,2.0389035158461897,119.29845837547822,0.7690669412014401,0.0556534798024337,True,0.0,1pct_UNFILTERED_early75pct
put,1996-07-01,1996-08-07,1996-08-02,early_75%,32,37,0.40386917114258125,0.01,57.790603865537804,3.1889851697400036,2.375821079910171,137.30013488448293,0.7450085069238095,0.06386970876375017,True,0.0,1pct_UNFILTERED_early75pct
put,1996-08-05,1996-09-11,1996-08-16,early_75%,11,37,0.39482624053955107,0.01,59.346388298017516,3.2275221691564853,2.4456004776643816,145.1375555692875,0.7577331307079885,0.06745534698634499,True,0.0,1pct_UNFILTERED_early75pct
call,1996-07-24,1996-08-30,1996-08-26,early_75%,33,37,0.37478149414062756,0.01,60.659984812317155,2.4130513414748727,2.182523231119887,132.3918260522617,0.9044661394506073,0.06224203983693041,True,0.0,1pct_UNFILTERED_early75pct
put,1996-08-19,1996-09-25,1996-09-11,early_75%,23,37,0.39902133941650675,0.01,58.812234990752955,3.2040128808185844,2.4244395071559395,142.58670601572038,0.7566884395722299,0.06606440430934063,True,0.0,1pct_UNFILTERED_early75pct
put,1996-09-12,1996-10-18,1996-09-24,early_75%,12,36,0.4029368972778329,0.01,58.49680967637877,3.2508879454559825,2.391598908400482,139.90090616693823,0.7356755903393732,0.06456312139816288,True,0.0,1pct_UNFILTERED_early75pct
call,1996-08-27,1996-10-03,1996-09-30,early_75%,34,37,0.39846210479736044,0.01,58.21026106676046,2.6929977316331115,2.456055285339296,142.96761935399726,0.9120153561547462,0.06610613466973199,True,0.0,1pct_UNFILTERED_early75pct
put,1996-09-25,1996-11-01,1996-10-04,early_75%,9,37,0.4117575836181615,0.01,57.315610317630345,3.3355828788083146,2.800196653671349,160.49498021455955,0.8394924531666141,0.07400062547090405,True,0.0,1pct_UNFILTERED_early75pct
call,1996-10-01,1996-11-07,1996-10-28,early_75%,27,37,0.41381938934326,0.01,56.23269853516551,2.7696549039806686,2.1727046137248918,122.17704354955507,0.7844676282962856,0.05626977704860366,True,0.0,1pct_UNFILTERED_early75pct
put,1996-10-07,1996-11-13,1996-11-04,early_75%,28,37,0.42234687805175497,0.01,55.94156100893287,3.385829768503816,3.1052073744852446,173.7101477851546,0.9171185755914193,0.07993046723674761,True,0.0,1pct_UNFILTERED_early75pct
put,1996-11-05,1996-12-12,1996-11-08,early_75%,3,37,0.42862533569336136,0.01,55.40046598929205,3.511084443892461,2.680675138400491,148.51065183329717,0.7634892242661755,0.0681213830234077,True,0.0,1pct_UNFILTERED_early75pct
put,1996-11-11,1996-12-18,1996-11-22,early_75%,11,37,0.43987022399902287,0.01,53.797171340561434,3.4844745431919524,2.655250464127195,142.844964170756,0.7620232064301016,0.06555761562262512,True,0.0,1pct_UNFILTERED_early75pct
call,1996-10-29,1996-12-05,1996-12-04,early_75%,36,37,0.422253036499022,0.01,55.22775988320562,2.801218080269638,2.380045585137371,131.44458608705034,0.8496466597517727,0.060370343427081634,True,0.0,1pct_UNFILTERED_early75pct
put,1996-11-25,1996-12-31,1996-12-24,early_75%,29,36,0.4565503692626933,0.01,51.88606050412813,3.681411194955438,2.9910096808052393,155.1917092666936,0.8124628090727161,0.07125926409006487,True,0.0,1pct_UNFILTERED_early75pct
call,1996-12-05,1997-01-10,1996-12-31,early_75%,26,36,0.4483041000366228,0.01,52.234345746766806,2.9832788837471065,2.7622370703925543,144.28364616942093,0.925906419758881,0.0660078002116135,True,0.0,1pct_UNFILTERED_early75pct
put,1996-12-26,1997-01-31,1997-01-14,early_75%,19,36,0.4567224884033223,0.01,52.337006168144875,3.758873376271367,3.0417427379373847,159.1957084373388,0.8092166012132754,0.07257212534804228,True,0.0,1pct_UNFILTERED_early75pct
put,1997-01-15,1997-02-21,1997-01-22,early_75%,7,37,0.46274929046630575,0.01,51.72385847571779,3.831938643750331,3.1050504581075113,160.6051904551156,0.8103079790099635,0.07315814528226075,True,0.0,1pct_UNFILTERED_early75pct
call,1997-01-02,1997-02-07,1997-02-05,early_75%,34,36,0.44617546081543225,0.01,52.46839090541182,2.8910813312299473,2.8420782894052325,149.1192746722979,0.983050272126427,0.06811212755290741,True,0.0,1pct_UNFILTERED_early75pct
put,1997-01-23,1997-02-28,1997-02-07,early_75%,15,36,0.46858779907226733,0.01,51.061372886534514,3.8536054242586744,2.874227853587689,146.7620201929047,0.7458542162864559,0.0668344655763694,True,0.0,1pct_UNFILTERED_early75pct
put,1997-02-10,1997-03-19,1997-02-13,early_75%,3,37,0.47291976928710966,0.01,50.88733474905094,3.9408040541575082,2.951316028592651,150.18460669723385,0.7489121478849076,0.06807926597817687,True,0.0,1pct_UNFILTERED_early75pct
call,1997-02-06,1997-03-14,1997-03-04,early_75%,26,36,0.47103652954101705,0.01,50.07904884219997,3.081684388841116,2.493851065608565,124.88968931978377,0.8092493425474993,0.056650148707265174,True,0.0,1pct_UNFILTERED_early75pct
put,1997-02-14,1997-03-21,1997-03-10,early_75%,24,35,0.489305152893067,0.01,49.11751052248675,4.035465842804515,3.7033186739336297,181.8977939350567,0.9176929797428159,0.08248835271573933,True,0.0,1pct_UNFILTERED_early75pct
call,1997-03-05,1997-04-11,1997-03-20,early_75%,15,37,0.48572647094726307,0.01,48.722602228068816,3.189142871360448,2.52899400476111,123.21916893114634,0.793001162623446,0.0557249610412201,True,0.0,1pct_UNFILTERED_early75pct
call,1997-03-21,1997-04-25,1997-03-31,early_75%,10,35,0.47454166412353516,0.01,49.89969224293454,3.1260427800197528,2.3830498030292717,118.91345177074643,0.762321558188725,0.05375932044394117,True,0.0,1pct_UNFILTERED_early75pct
call,1997-04-01,1997-05-08,1997-04-11,early_75%,10,37,0.4589441680908237,0.01,51.356866413109785,2.9738026291883877,2.5305178310317125,129.95946620428796,0.8509367118699277,0.05895809925798138,True,0.0,1pct_UNFILTERED_early75pct
put,1997-03-11,1997-04-17,1997-04-16,early_75%,36,37,0.48968181610107564,0.01,49.32257059742633,4.051603801651798,3.3042087146749637,162.9720675981872,0.8155310529938468,0.07356323379678606,True,0.0,1pct_UNFILTERED_early75pct
put,1997-04-17,1997-05-23,1997-04-29,early_75%,12,36,0.46092910766601847,0.01,52.57223610727546,3.7963215269752384,3.375086009225295,177.43581855935426,0.8890411376494847,0.07979570149508089,True,0.0,1pct_UNFILTERED_early75pct
put,1997-04-30,1997-06-06,1997-05-05,early_75%,5,37,0.48456199645995923,0.01,49.904664940722455,4.026420925978758,2.9809345491167183,148.7625398838934,0.7403434970952774,0.06709316667772876,True,0.0,1pct_UNFILTERED_early75pct
put,1997-05-06,1997-06-12,1997-05-20,early_75%,14,37,0.504035186767581,0.01,47.67387764652772,4.20389893142762,3.0979815714555246,147.69279438876836,0.7369305547037659,0.06705643008606463,True,0.0,1pct_UNFILTERED_early75pct
call,1997-04-14,1997-05-21,1997-05-21,expired,37,37,0.4498692703247045,0.01,52.1184906807308,2.964321520958703,-42.02260551151174,-2190.1547737317514,-14.176129415921471,-0.9999999999999998,False,42.02260551151174,1pct_UNFILTERED_early75pct
put,1997-05-21,1997-06-27,1997-06-06,early_75%,16,37,0.5098959732055661,0.01,46.88959963207024,4.219559721645048,3.598109383869933,168.7139084420561,0.8527215210185876,0.07693193267720762,True,0.0,1pct_UNFILTERED_early75pct
put,1997-06-09,1997-07-16,1997-06-19,early_75%,10,37,0.5252100372314459,0.01,45.55808617640684,4.350584699723978,3.493904724923356,159.1756125502133,0.8030885423619097,0.07253216384156029,True,0.0,1pct_UNFILTERED_early75pct
call,1997-05-22,1997-06-27,1997-06-26,early_75%,35,36,0.5081944274902312,0.01,46.20091429350133,3.365429772623571,3.0545172014812847,141.12148743366237,0.9076157899144305,0.0643679429809318,True,0.0,1pct_UNFILTERED_early75pct
put,1997-06-20,1997-07-25,1997-07-03,early_75%,13,35,0.5440521621704093,0.01,43.84966124707906,4.512284292024009,4.122586566515775,180.7740244034755,0.9136362648521348,0.08262866918126854,True,0.0,1pct_UNFILTERED_early75pct
put,1997-07-07,1997-08-13,1997-07-23,early_75%,16,37,0.5534467315673837,0.01,43.39776226916997,4.576100103971134,3.4087022070640196,147.9300480285593,0.7448924039283913,0.06714197390423252,True,0.0,1pct_UNFILTERED_early75pct
call,1997-06-27,1997-08-01,1997-07-31,early_75%,34,35,0.539971160888669,0.01,43.57703049003701,3.507015710499285,2.7679905616340315,120.62080910046086,0.7892723586459096,0.054822441248700136,True,0.0,1pct_UNFILTERED_early75pct
