entry_date,exp_date,S0,K,S_exit,prem_paid_total,payoff,realized_pnl,ret_on_prem,expired_worthless
2018-11-01,2018-11-30,240.69464111328125,228.65990905761717,245.1593017578125,0.03819028162554071,0.0,-0.03819028162554071,-1.0,True
2018-12-03,2019-01-02,245.1593017578125,232.90133666992188,223.8059844970703,0.038518077677955315,0.3738691043305348,0.33535102665257943,8.706328219606549,False
2019-02-01,2019-03-01,241.47393798828125,229.40024108886718,250.8580322265625,0.041637926936293014,0.0,-0.041637926936293014,-1.0,True
2019-04-01,2019-05-01,253.81390380859372,241.12320861816403,262.1971130371094,0.043333366012483915,0.0,-0.043333366012483915,-1.0,True
2019-06-03,2019-07-03,247.3355865478516,234.968807220459,269.7835998535156,0.04181164754559662,0.0,-0.04181164754559662,-1.0,True
2019-08-01,2019-08-30,268.5466003417969,255.11927032470703,264.05035400390625,0.04495355878046679,0.0,-0.04495355878046679,-1.0,True
2019-09-03,2019-10-03,264.05035400390625,250.84783630371092,263.42822265625,0.0438682345744989,0.0,-0.0438682345744989,-1.0,True
2019-11-01,2019-11-29,275.138427734375,261.3815063476562,285.0978698730469,0.04525928835230369,0.0,-0.04525928835230369,-1.0,True
2019-12-02,2019-12-31,285.0978698730469,270.84297637939454,293.3815612792969,0.04643516626480463,0.0,-0.04643516626480463,-1.0,True
2020-01-02,2020-01-31,293.3815612792969,278.71248321533204,293.2632141113281,0.047328941783840464,0.0,-0.047328941783840464,-1.0,True
2020-02-03,2020-03-04,293.2632141113281,278.6000534057617,285.177978515625,0.04684124215175411,0.0,-0.04684124215175411,-1.0,True
2020-04-01,2020-05-01,236.32565307617188,224.50937042236328,259.2843322753906,0.037524560535094585,0.0,-0.037524560535094585,-1.0,True
2020-06-01,2020-07-01,279.0246887207031,265.07345428466795,285.9622802734375,0.04388498959729727,0.0,-0.04388498959729727,-1.0,True
2020-08-03,2020-09-02,300.6968994140625,285.66205444335935,329.4109802246094,0.04685273069914815,0.0,-0.04685273069914815,-1.0,True
2020-10-01,2020-10-30,309.6394958496094,294.1575210571289,301.9190673828125,0.04777445494666611,0.0,-0.04777445494666611,-1.0,True
2020-11-02,2020-12-02,301.9190673828125,286.82311401367184,339.1342163085937,0.04613368159619067,0.0,-0.04613368159619067,-1.0,True
2021-01-04,2021-02-03,347.1631774902344,329.80501861572264,354.5636901855469,0.052539304463332534,0.0,-0.052539304463332534,-1.0,True
2021-03-01,2021-03-31,353.1800842285156,335.52108001708984,369.2142639160156,0.05293253745336252,0.0,-0.05293253745336252,-1.0,True
2021-04-01,2021-04-30,369.2142639160156,350.75355072021483,388.7496032714844,0.05479884362976787,0.0,-0.05479884362976787,-1.0,True
2021-05-03,2021-06-02,388.7496032714844,369.3121231079101,391.5722961425781,0.05713612567223137,0.0,-0.05713612567223137,-1.0,True
2021-07-01,2021-07-30,400.0780334472656,380.0741317749023,409.8449401855469,0.05824286284170077,0.0,-0.05824286284170077,-1.0,True
2021-08-02,2021-09-01,409.8449401855469,389.3526931762695,422.26611328125,0.05908662822645954,0.0,-0.05908662822645954,-1.0,True
2021-10-01,2021-10-29,402.3724060058594,382.2537857055664,430.604248046875,0.05743674037140707,0.0,-0.05743674037140707,-1.0,True
2021-11-01,2021-12-01,430.604248046875,409.07403564453125,422.4000244140625,0.06086034721159642,0.0,-0.06086034721159642,-1.0,True
2022-01-03,2022-02-02,446.8989562988281,424.5540084838867,430.3293762207031,0.06254213577961053,0.0,-0.06254213577961053,-1.0,True
2022-03-01,2022-03-31,410.8334655761719,390.29179229736326,426.2769775390625,0.05695121399744301,0.0,-0.05695121399744301,-1.0,True
2022-04-01,2022-04-29,426.2769775390625,404.96312866210934,388.8630065917969,0.05851784457479295,0.4343163230269803,0.3757984784521874,6.4219466930616536,False
2022-05-02,2022-06-01,388.8630065917969,369.419856262207,386.5883483886719,0.057206323727626705,0.0,-0.057206323727626705,-1.0,True
2022-07-01,2022-07-29,357.6025390625,339.722412109375,390.53326416015625,0.05210398201007422,0.0,-0.05210398201007422,-1.0,True
2022-08-01,2022-08-31,390.53326416015625,371.0066009521484,374.5987548828125,0.05634569276157742,0.0,-0.05634569276157742,-1.0,True
2022-09-01,2022-09-30,374.5987548828125,355.8688171386719,339.9685974121094,0.0535196846234598,0.23926035190223383,0.18574066727877403,3.470511244331147,False
2022-10-03,2022-11-02,339.9685974121094,322.9701675415039,356.8062438964844,0.05043153103213434,0.0,-0.05043153103213434,-1.0,True
2022-12-01,2022-12-30,388.03521728515625,368.6334564208984,365.6734619140625,0.057023171110588015,0.08151443774314358,0.024491266632555568,0.42949674940136834,False
2023-01-03,2023-02-02,365.6734619140625,347.38978881835936,398.5182800292969,0.05401398995421695,0.0,-0.05401398995421695,-1.0,True
2023-03-01,2023-03-31,378.89739990234375,359.95252990722656,392.9461975097656,0.05542388708175382,0.0,-0.05542388708175382,-1.0,True
2023-04-03,2023-05-03,392.9461975097656,373.2988876342773,391.6311645507813,0.0569318826508831,0.0,-0.0569318826508831,-1.0,True
2023-06-01,2023-06-30,401.0663146972656,381.0129989624023,427.0553283691406,0.057533083562538286,0.0,-0.057533083562538286,-1.0,True
2023-07-03,2023-08-02,427.0553283691406,405.70256195068356,433.6546325683594,0.06066307852473897,0.0,-0.06066307852473897,-1.0,True
2023-09-01,2023-09-29,433.8665466308594,412.1732192993164,413.2863159179688,0.061020566370946557,0.0,-0.061020566370946557,-1.0,True
2023-10-02,2023-11-01,413.2863159179688,392.62200012207035,408.6263732910156,0.05753632978849521,0.0,-0.05753632978849521,-1.0,True
2023-12-01,2023-12-29,441.24609375,419.18378906249995,461.3912963867188,0.06082675124489091,0.0,-0.06082675124489091,-1.0,True
2024-01-02,2024-02-01,461.3912963867188,438.32173156738287,474.8745727539063,0.06297272488139145,0.0,-0.06297272488139145,-1.0,True
2024-03-01,2024-03-28,493.2017211914063,468.54163513183596,509.3302917480469,0.06666052125389975,0.0,-0.06666052125389975,-1.0,True
2024-04-01,2024-05-01,509.3302917480469,483.86377716064453,487.2071533203125,0.06816495591513892,0.0,-0.06816495591513892,-1.0,True
2024-06-03,2024-07-03,513.5173950195312,487.8415252685547,538.70703125,0.068040676930985,0.0,-0.068040676930985,-1.0,True
2024-08-01,2024-08-30,538.0718994140625,511.1683044433594,550.6443481445312,0.07059109986915645,0.0,-0.07059109986915645,-1.0,True
2024-09-03,2024-10-03,550.6443481445312,523.1121307373047,556.3899536132812,0.07168927481280145,0.0,-0.07168927481280145,-1.0,True
2024-11-01,2024-11-29,557.1935424804688,529.3338653564452,590.4208374023438,0.07187453864785855,0.0,-0.07187453864785855,-1.0,True
2024-12-02,2024-12-31,590.4208374023438,560.8997955322266,576.21533203125,0.07541320745727631,0.0,-0.07541320745727631,-1.0,True
2025-01-02,2025-01-31,576.21533203125,547.4045654296875,591.6903076171875,0.07292010082404508,0.0,-0.07292010082404508,-1.0,True
2025-02-03,2025-03-05,591.6903076171875,562.105792236328,573.2461547851562,0.07414455021307345,0.0,-0.07414455021307345,-1.0,True
2025-04-01,2025-05-01,551.62890625,524.0474609375,550.7216796875,0.068446401125636,0.0,-0.068446401125636,-1.0,True
2025-06-02,2025-07-02,581.2128295898438,552.1521881103515,613.6505737304688,0.07209210072414231,0.0,-0.07209210072414231,-1.0,True
2025-08-01,2025-08-29,625.1531372070312,593.8954803466796,637.98095703125,0.07678217084002664,0.0,-0.07678217084002664,-1.0,True
2025-09-02,2025-10-02,637.98095703125,606.0819091796875,663.7210693359375,0.07758170134558451,0.0,-0.07758170134558451,-1.0,True
2025-11-03,2025-12-03,676.45556640625,642.6327880859375,678.2706298828125,0.08144852477206223,0.0,-0.08144852477206223,-1.0,True
2026-01-02,2026-01-30,678.3152465820312,644.3994842529297,688.3120727539062,0.08088959164856024,0.0,-0.08088959164856024,-1.0,True
2026-02-02,2026-03-04,688.3120727539062,653.8964691162109,681.5082397460938,0.08127627470347917,0.0,-0.08127627470347917,-1.0,True
2026-04-01,2026-05-01,648.6688842773438,616.2354400634765,718.7982177734375,0.07585922960805976,0.0,-0.07585922960805976,-1.0,True
2026-06-01,2026-06-16,754.5361328125,716.809326171875,748.4019775390625,0.08738053238109579,0.0,-0.08738053238109579,-1.0,True
