N,K,raw_vol_pct,raw_sharpe,raw_cagr_pct,leverage,vol_matched_sharpe,vol_matched_cagr_pct,vol_matched_maxDD_pct,spy_sharpe,spy_cagr_pct,spy_maxDD_pct,vol_matched_beats_spy_cagr
6,3,17.764308349378112,0.6956286803966087,11.452890986487807,1.2631168258819756,0.6956286803966087,14.0755350891977,41.16821377829253,0.06669147519205416,-0.9121803540085405,55.189443514943505,True
6,5,15.613199317597596,0.6840517635680887,10.047100294516254,1.4371427866782498,0.6840517635680887,13.872523811926584,43.370769365834676,0.06669147519205416,-0.9121803540085405,55.189443514943505,True
12,3,18.30226524600492,0.5625323423402784,9.001712601468759,1.2259901424580808,0.5625323423402784,10.630500576878,52.251841837954686,0.06669147519205416,-0.9121803540085405,55.189443514943505,True
12,5,16.472345120683276,0.6103677014363583,9.084933382904659,1.3621859311386506,0.6103677014363582,11.822428022674526,50.18828166487646,0.06669147519205416,-0.9121803540085405,55.189443514943505,True
