instrument,timeframe,family,variant,params,bh_sharpe,bh_max_dd,n_cands,n_trades,guard,n_long,n_short,gross_pf,net_pf,sharpe,skew,ekurt,max_dd,gross_R_mean,cost_R_mean,net_R_mean,gross_R_total,net_R_total,risk_med,risk_med_bps,win_rate,gross_win_rate,n_targets,n_stops,n_time,n_obs,n_ruin_days,equity_final,trades_per_day,is_trades,oos_trades,is_pf,oos_pf,is_sharpe,oos_sharpe,top_year_R,top_year_share,n_years,n_pos_years,yr_2010,yr_2011,yr_2012,yr_2013,yr_2014,yr_2015,yr_2016,yr_2017
XOM,D1,trend,0,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 5, 'k_atr': 0.5, 'R': 2.0, 'H': 24}",0.3852376870448328,0.3154260689243654,180,83,PASS,50,33,1.196217849820546,1.1585312425003798,0.20755560077444946,3.4742451131020293,42.64388811539986,0.07581306316252422,0.08965279632092116,0.01585306288305922,0.07379973343786193,7.441182094636456,6.125377875342541,1.4076642950291642,284.42716134189766,0.46987951807228917,0.46987951807228917,14,35,34,1986,0,1.0573435712416124,0.04179254783484391,61,22,1.1354601452007838,1.2319500620377237,0.8819078984751444,1.3599649797366102,6.3583240230398435,1.038029677913426,8,5,1.6290055504639032,-2.8222651970588846,-1.584071479988547,-0.4572419960655554,0.8587421281213787,6.3583240230398435,0.7553833173647153,1.3875015294656865
XOM,D1,trend,1,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 10, 'k_atr': 0.5, 'R': 1.5, 'H': 48}",0.3852376870448328,0.3154260689243654,180,65,PASS,37,28,1.018595308129383,0.9906692294588644,-0.012601556624063912,1.9166367293054454,37.97297905316857,0.08212893411406437,0.009269180751073662,0.013991993984163733,-0.004722813233090061,0.602496748819788,-0.30698286015085396,1.5657401576906338,332.3409271969143,0.4307692307692308,0.4461538461538462,17,31,17,1959,0,0.993148053345196,0.033180193976518634,48,17,0.9560658534844014,1.0965800870371614,-0.32676507012312367,0.6688812370572687,2.04000334918658,,8,5,1.897717262907379,-4.60172384990913,-2.2607558888495323,0.048341634613871864,2.04000334918658,1.7869382040411579,1.3004615882486639,-0.5179651603898436
XOM,D1,trend,2,"{'ema_trend': 100, 'ema_fast': 30, 'ema_pull': 10, 'swing': 5, 'k_atr': 1.0, 'R': 3.0, 'H': 48}",0.3852376870448328,0.3154260689243654,235,60,PASS,34,26,0.8241001716412527,0.8039289054572771,-0.24766885651635803,5.830758614021834,104.21155078342031,0.12933387656826204,-0.09350733192995285,0.012430853650149907,-0.1059381855801028,-5.610439915797171,-6.356291134806169,1.774565622679983,340.7169473786062,0.31666666666666665,0.31666666666666665,4,29,27,1958,0,0.9344778240957787,0.030643513789581207,44,16,0.8339553498186509,0.7161266831777114,-1.1464666283953313,-2.2869981870941163,6.84617051181812,,8,3,-4.776351860123615,-1.0894355471654382,-4.948537221854533,-3.5176161888979762,6.84617051181812,3.4746134997715625,0.187767725785566,-2.5329020541398517
XOM,D1,breakout,0,"{'N': 20, 'k_atr': 1.0, 'R': 2.0, 'H': 24}",0.3852376870448328,0.3154260689243654,185,112,PASS,61,51,1.2611190953145963,1.2171152142250354,0.3462827606574434,3.0010533004518276,23.36717564206868,0.10204178478734531,0.14722640552782637,0.022023402295574698,0.1252030032322517,16.489357419116555,14.022736362012191,0.9179308338376657,184.8200025932924,0.41964285714285715,0.41964285714285715,35,63,14,1939,0,1.1384211085118439,0.05776173285198556,84,28,1.4243592298931727,0.7374224960358376,2.5841648153509764,-2.2415397590377437,9.408931679238899,0.6709768647385997,8,4,9.408931679238899,2.4058465596418444,-1.6899465336945692,-1.3734853191433152,3.84765508316893,6.5401442580465385,-4.203000881643689,-0.9134084836024479
XOM,D1,breakout,1,"{'N': 50, 'k_atr': 1.0, 'R': 2.0, 'H': 48}",0.3852376870448328,0.3154260689243654,105,58,PASS,35,23,1.347988814444554,1.3023713904534706,0.33511053455941603,4.423398070244771,47.01369358890402,0.057265932592614976,0.1921600018095741,0.021477556001754678,0.17068244580781938,11.145280104955297,9.899581856853525,0.9226677959321066,184.07369167107265,0.43103448275862066,0.43103448275862066,21,32,5,1896,0,1.0977238005351586,0.03059071729957806,43,15,1.5413958415774967,0.7775394196680051,3.13365563238135,-1.7792955286436067,3.90127689806501,0.3940850183853106,8,6,3.847318511201939,3.1517732085513233,0.8340195940706175,-0.20524613411740078,0.6495210661144131,3.90127689806501,-4.1453034143982865,1.866222127365912
XOM,D1,breakout,2,"{'N': 20, 'k_atr': 1.5, 'R': 1.5, 'H': 24}",0.3852376870448328,0.3154260689243654,185,106,PASS,58,48,1.3105808600668476,1.2714812695848012,0.4179283399724607,1.9652704183052916,20.797531640526078,0.11377188304791776,0.14365509894824127,0.015945387088647033,0.12770971185959432,15.227440488513576,13.537229457116997,1.2952372225104654,251.64465880191528,0.49056603773584906,0.49056603773584906,35,47,24,1940,0,1.1372132342553534,0.05463917525773196,80,26,1.3616699244100956,1.0176179868912083,2.305529909315849,0.12735776116981065,9.390925684069899,0.6937110517198747,8,4,9.390925684069899,-0.14366536329430946,-2.0842286902637426,-0.2828133424872623,3.294920702729327,3.131800984410262,-0.8465207502941652,1.0768102322469864
XOM,D1,meanrev,0,"{'N': 20, 'k_ext': 2.0, 'swing': 3, 'k_atr': 0.5, 'R': 1.5, 'H': 24}",0.3852376870448328,0.3154260689243654,49,40,PASS,14,26,1.6134368761089053,1.5260737641814983,0.45156844639495003,3.7399454806788714,55.73731501476777,0.0661383045413092,0.27698064268702594,0.03101169459504256,0.24596894809198347,11.079225707481038,9.838757923679339,0.6248222840202686,135.21354805406006,0.525,0.525,19,18,3,1975,0,1.1000672688299196,0.020253164556962026,33,7,1.7751613204945849,0.685002806033934,4.388798488263557,-2.5728349522320264,4.906739952894735,0.49871538571809804,8,4,-2.216818705888506,-2.496447861188308,4.4048515665587615,3.7928904818677474,2.7935971543390403,4.906739952894735,-0.07106193584047067,-1.2749927290636618
XOM,D1,meanrev,1,"{'N': 20, 'k_ext': 2.5, 'swing': 3, 'k_atr': 0.5, 'R': 1.0, 'H': 12}",0.3852376870448328,0.3154260689243654,17,15,PASS,8,7,4.72022556127241,4.440365475574574,0.9134274939353552,8.282325008428241,125.3647048902594,0.011319982723107446,0.577973526092331,0.025264216419984116,0.5527093096723469,8.669602891384965,8.290639645085204,0.6709420839545075,145.47766043733753,0.7333333333333333,0.7333333333333333,11,1,3,1709,0,1.08578173447613,0.008777062609713282,13,2,8.395113543235992,0.0,18.39231213263568,-189.2746699267591,2.673247550263159,0.32244165284012727,8,6,0.9802956976284444,2.673247550263159,1.9385305405160624,0.9022954335598974,0.9803418522695654,1.951137258844259,-0.533942454840278,-0.6012662331559051
XOM,D1,meanrev,2,"{'N': 50, 'k_ext': 2.0, 'swing': 5, 'k_atr': 1.0, 'R': 1.5, 'H': 24}",0.3852376870448328,0.3154260689243654,188,93,PASS,34,59,1.004907935732674,0.9704468612703433,-0.04771494735161633,1.5664039535904593,26.389249644069004,0.10814647115547611,0.0024640164668477084,0.017599607841326245,-0.015135591374478568,0.2291535314168369,-1.4076099978265069,1.2539158895352713,238.6248120806314,0.46236559139784944,0.46236559139784944,25,45,23,1995,0,0.9806330721223372,0.04661654135338346,71,22,0.9642249281406572,0.9925175972249354,-0.26835251343092753,-0.05290716109823758,2.9492647967691963,,8,4,-5.304769283221321,-1.6449222672846207,1.9126183281054758,0.9647801613162692,-0.2062078743828577,2.9492647967691963,-1.3144628544766246,1.2360889953479772
XOM,D1,momentum,0,"{'N': 24, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",0.3852376870448328,0.3154260689243654,187,63,PASS,31,32,0.9019498915846084,0.8802026061305502,-0.16556489005175437,3.5751997556884914,49.974538187762406,0.1453794043620652,-0.05896400212726729,0.014176119397734225,-0.07314012152500153,-3.714732134017839,-4.607827656075097,1.4106349569572387,292.27831065602544,0.36507936507936506,0.36507936507936506,15,37,11,1940,0,0.9502021364965082,0.032474226804123714,44,19,0.9491803839197995,0.7130961708983289,-0.37631898231826133,-2.3174548294809774,6.48305582221546,,8,4,6.48305582221546,0.7117983157376355,-2.1302772781281045,-6.152046664822199,-3.146269872294406,2.8501527032325464,-3.251161781483402,0.026921099467375087
XOM,D1,momentum,1,"{'N': 48, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",0.3852376870448328,0.3154260689243654,127,37,PASS,24,13,2.288848786826994,2.242190161134754,0.8159417249093888,6.202300461727581,63.65175741877353,0.03027506142877973,0.592173766920511,0.013481359409034104,0.5786924075114771,21.910429376058907,21.41161907792465,1.620557146802561,301.5358157607767,0.5405405405405406,0.5405405405405406,19,17,1,1864,0,1.2330549420357795,0.01984978540772532,27,10,2.4517105871781,1.7405863933813626,6.8302521185291445,3.973430793840209,3.94766665813336,0.18437030117929756,8,7,2.964334863379019,1.958251105335367,0.9343266870346543,3.9163308986357297,3.9360076576030316,3.9412402781483227,3.94766665813336,-0.18653907034483952
XOM,D1,momentum,2,"{'N': 12, 'k_atr': 1.5, 'R': 1.5, 'H': 24}",0.3852376870448328,0.3154260689243654,285,113,PASS,55,58,1.3724277593833565,1.3249868001057306,0.5024252921773897,2.1054316036430714,19.19790187615943,0.10617027027277096,0.17377154792535496,0.018911721146409467,0.15485982677894544,19.63618491556511,17.499160426020836,1.085627453561564,210.69705227418598,0.4778761061946903,0.4778761061946903,44,49,20,1979,0,1.1821031370705442,0.05709954522486104,81,32,1.2061020181523479,1.7074267423167626,1.4138657821824767,3.8992290376556555,8.640621622054887,0.49377349608193133,8,6,-2.936623268221634,3.4419493817948865,-6.912530747314728,8.640621622054887,4.2638427956696185,1.9687322536697112,5.535622741562396,3.4975456468057007
XOM,D1,macross,0,"{'fast': 10, 'slow': 30, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",0.3852376870448328,0.3154260689243654,38,34,PASS,21,13,1.0610008401577706,1.0343508973746656,0.032405407089879754,4.8005410516172295,95.95010905162752,0.05824915075250284,0.03212277859438705,0.013751043538305602,0.018371735056081438,1.0921744722091598,0.6246389919067689,1.4920546987590733,295.63176902488857,0.4117647058823529,0.4117647058823529,6,17,11,1928,0,1.0038388079416336,0.017634854771784232,23,11,0.9003792088937634,1.379062690719614,-0.7391061950100843,2.237679381418588,2.8216125537176993,4.517189272966233,8,4,0.9769932175474803,-0.4470921739589287,-2.5918422107739003,0.10907384860061131,-1.0507084375268785,1.6990619176150723,2.8216125537176993,-0.8924597233143866
XOM,D1,macross,1,"{'fast': 20, 'slow': 50, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",0.3852376870448328,0.3154260689243654,25,23,PASS,12,11,1.0666666666666673,1.0456240526884426,0.037587182172013206,6.250020724956829,113.39434390336072,0.04275724162764995,0.04347826086956568,0.013300693529904883,0.03017756733966079,1.0000000000000107,0.6940840488121982,1.5414228481959285,300.5153828127725,0.34782608695652173,0.34782608695652173,8,15,0,1825,0,1.004613880777043,0.012602739726027398,19,4,1.143822052662085,0.6538641807559208,0.9826781757521664,-2.782981246561897,2.9675008798760505,4.275420080542694,8,5,0.9809466318869537,2.9675008798760505,0.9754225830927015,-2.081548898058389,-2.0676418767962383,0.9747842195142435,1.9936533802893974,-3.0490328709925203
