date,0
1993-01-29,0.0
1993-02-01,0.006624353159712548
1993-02-02,-0.008419114191082294
1993-02-03,0.004912536832460052
1993-02-04,0.0031510115548589552
1993-02-05,7.610586838419932e-05
1993-02-08,-0.0006615839644637497
1993-02-09,-0.00508533525092974
1993-02-10,0.00030559657915884544
1993-02-11,0.002793975845909124
1993-02-12,-0.007168835352661114
1993-02-16,0.0016422153823223151
1993-02-17,-0.0018824755065112275
1993-02-18,-0.0050159013815297936
1993-02-19,-0.006945277232256882
1993-02-22,-0.005424418463381361
1993-02-23,-0.0011808698629621184
1993-02-24,0.009988902444963609
1993-02-25,0.0019152280142812317
1993-02-26,0.0013872233794627866
1993-03-01,-0.0028167210984271374
1993-03-02,0.014819870961789768
1993-03-03,0.00417292245406764
1993-03-04,-0.0055404416348975305
1993-03-05,-0.002785925638740916
1993-03-08,0.02234679608085499
1993-03-09,-0.0034158036125245816
1993-03-10,0.0020564305646348924
1993-03-11,-0.0027358493867177813
1993-03-12,-0.01028836232512309
1993-03-15,0.004851644495537544
1993-03-16,0.0
1993-03-17,-0.00620757954559048
1993-03-18,0.006246354286695066
1993-03-19,-0.001514120490887616
1993-03-22,-0.005551923458489649
1993-03-23,0.0020941741082030063
1993-03-24,0.0
1993-03-25,0.006267928546508816
1993-03-26,-0.005536319722023286
1993-03-29,0.004174604860689657
1993-03-30,0.002771960244432048
1993-03-31,-0.0006910744302613958
1993-04-01,-0.003945796249949621
1993-04-02,0.0704027153392694
1993-04-05,-0.030574848626921773
1993-04-06,0.0056700652948560425
1993-04-07,-0.019931518790090186
1993-04-08,-0.009835334411828383
1993-04-12,-0.025456455448927343
1993-04-13,-0.0011186259055402216
1993-04-14,-0.0013623179812690663
1993-04-15,-0.0025735506660432782
1993-04-16,-5.0163307664031466e-05
1993-04-19,-0.0035311880486928243
1993-04-20,-0.003734162408684733
1993-04-21,-0.0012281584268027303
1993-04-22,0.002254809961813464
1993-04-23,0.005862102297368612
1993-04-26,0.010121543883897438
1993-04-27,-0.031278455905451856
1993-04-28,-0.004977893140573097
1993-04-29,0.002704466412572259
1993-04-30,0.0014152650253134054
1993-05-03,0.005899920382360426
1993-05-04,-0.007889622087060701
1993-05-05,0.0014078460352975708
1993-05-06,0.0012517764219332735
1993-05-07,-0.0024725775886200166
1993-05-10,0.0003778201644034991
1993-05-11,-8.933581946788966e-05
1993-05-12,-0.0010062862923150115
1993-05-13,0.0011802421079969913
1993-05-14,-0.0037963595658542554
1993-05-17,-0.005003244934013379
1993-05-18,-0.001325527142117772
1993-05-19,0.014860320066683568
1993-05-20,0.0023923623311657206
1993-05-21,-0.008490911872905384
1993-05-24,0.0034983244762316567
1993-05-25,0.002041180545319858
1993-05-26,0.012474322738450403
1993-05-27,-0.0034268160292095936
1993-05-28,-0.004814613429543384
1993-06-01,0.009675251997296278
1993-06-02,-0.001368904339361765
