entry_time,exit_time,side,reason,entry_mid,exit_mid,risk_price,gross_R,cost_R,net_R,ret_frac,instrument,or_minutes,target
2022-01-04 15:00:00+00:00,2022-01-04 20:59:00+00:00,short,time,16448.955,16280.475,67.62999999999738,2.4912021292327062,0.07951359492828936,2.411688534304417,0.02411688534304417,NAS100,30,close
2022-01-05 15:00:00+00:00,2022-01-05 17:32:00+00:00,long,stop,16232.765,16111.815,120.94999999999891,-1.0,0.044123189541133104,-1.0441231895411331,-0.010441231895411332,NAS100,30,close
2022-01-06 15:03:00+00:00,2022-01-06 15:57:00+00:00,short,stop,15680.494999999999,15858.285,177.79000000000087,-1.0,0.027993229793576557,-1.0279932297935765,-0.010279932297935765,NAS100,30,close
2022-01-07 15:20:00+00:00,2022-01-07 20:59:00+00:00,short,time,15681.16,15597.695,153.6810000000005,0.5431055237797768,0.03342685562951818,0.5096786681502586,0.005096786681502587,NAS100,30,close
2022-01-10 15:02:00+00:00,2022-01-10 18:51:00+00:00,short,stop,15255.14,15427.630000000001,172.4900000000016,-1.0,0.029723218157574074,-1.0297232181575742,-0.010297232181575742,NAS100,30,close
2022-01-11 15:03:00+00:00,2022-01-11 20:59:00+00:00,long,time,15604.990000000002,15842.695,117.06500000000233,2.030538589672348,0.04355847307051551,1.9869801166018324,0.019869801166018324,NAS100,30,close
2022-01-12 15:09:00+00:00,2022-01-12 15:41:00+00:00,long,stop,16001.935000000001,15894.591,107.34400000000096,-1.0,0.04818578332277495,-1.048185783322775,-0.01048185783322775,NAS100,30,close
2022-01-13 15:01:00+00:00,2022-01-13 20:59:00+00:00,short,time,15923.975999999999,15511.8,65.31900000000132,6.310200707297894,0.07691689033818487,6.233283816959709,0.06233283816959709,NAS100,30,close
2022-01-14 15:19:00+00:00,2022-01-14 20:59:00+00:00,long,time,15606.87,15606.875,214.17000000000007,2.3345940137272462e-05,0.022186181304571125,-0.022162835364433853,-0.00022162835364433853,NAS100,30,close
2022-01-18 15:06:00+00:00,2022-01-18 16:31:00+00:00,long,stop,15384.574,15285.015,99.5590000000011,-1.0,0.048588022077360626,-1.0485880220773607,-0.010485880220773607,NAS100,30,close
2022-01-19 15:04:00+00:00,2022-01-19 15:32:00+00:00,long,stop,15380.915,15264.865000000002,116.04999999999927,-1.0,0.043330590478242406,-1.0433305904782424,-0.010433305904782425,NAS100,30,close
2022-01-20 15:01:00+00:00,2022-01-20 19:12:00+00:00,long,stop,15297.41,15172.8,124.61000000000058,-1.0,0.04010024355990672,-1.0401002435599067,-0.010401002435599067,NAS100,30,close
2022-01-21 15:01:00+00:00,2022-01-21 16:21:00+00:00,short,stop,14642.46,14829.595000000001,187.13500000000204,-1.0,0.025986470195313256,-1.0259864701953132,-0.010259864701953132,NAS100,30,close
2022-01-24 15:09:00+00:00,2022-01-24 20:15:00+00:00,short,stop,14064.41,14274.695,210.28499999999985,-1.0,0.020444331978029834,-1.0204443319780299,-0.010204443319780298,NAS100,30,close
2022-01-25 15:01:00+00:00,2022-01-25 19:16:00+00:00,short,stop,14077.49,14316.87,239.38000000000102,-1.0,0.02005267837747506,-1.020052678377475,-0.010200526783774751,NAS100,30,close
2022-01-26 15:03:00+00:00,2022-01-26 15:44:00+00:00,long,stop,14513.634999999998,14367.244999999999,146.38999999999942,-1.0,0.03321746174602103,-1.033217461746021,-0.010332174617460211,NAS100,30,close
2022-01-27 15:09:00+00:00,2022-01-27 15:31:00+00:00,long,stop,14411.375,14248.315,163.0599999999995,-1.0,0.02985816953882016,-1.0298581695388203,-0.010298581695388203,NAS100,30,close
2022-01-28 15:01:00+00:00,2022-01-28 15:54:00+00:00,short,stop,13880.470000000001,14114.060000000001,233.59000000000015,-1.0,0.020094654950982477,-1.0200946549509824,-0.010200946549509824,NAS100,30,close
2022-01-31 15:00:00+00:00,2022-01-31 20:59:00+00:00,long,time,14647.83,14912.025000000001,217.36499999999978,1.215444068732325,0.02233220642697769,1.1931118623053472,0.011931118623053473,NAS100,30,close
2022-02-01 15:00:00+00:00,2022-02-01 20:30:00+00:00,short,stop,14805.315,14969.54,164.22500000000036,-1.0,0.02388947495813665,-1.0238894749581366,-0.010238894749581366,NAS100,30,close
2022-02-02 15:35:00+00:00,2022-02-02 20:59:00+00:00,short,time,15045.105,15128.086,150.42000000000007,-0.5516620130301804,0.016420235507246368,-0.5680822485374267,-0.005680822485374267,NAS100,30,close
2022-02-03 15:19:00+00:00,2022-02-03 16:59:00+00:00,long,stop,14814.344000000001,14693.901000000002,120.4429999999993,-1.0,0.04120929269446982,-1.0412092926944698,-0.010412092926944698,NAS100,30,close
2022-02-04 15:00:00+00:00,2022-02-04 20:59:00+00:00,long,time,14620.419,14697.8,173.30399999999827,0.44650440843835215,0.028549822652679968,0.4179545857856722,0.004179545857856722,NAS100,30,close
2022-02-07 16:09:00+00:00,2022-02-07 20:59:00+00:00,short,time,14685.079000000002,14581.1,135.39099999999962,0.7679904868122805,0.0177746684417724,0.7502158183705081,0.007502158183705082,NAS100,30,close
2022-02-08 15:00:00+00:00,2022-02-08 15:46:00+00:00,short,stop,14515.32,14602.125,86.80500000000029,-1.0,0.05282069235643091,-1.052820692356431,-0.01052820692356431,NAS100,30,close
2022-02-09 15:19:00+00:00,2022-02-09 16:00:00+00:00,short,stop,14876.064999999999,14963.036,86.97100000000137,-1.0,0.054476495326027365,-1.0544764953260273,-0.010544764953260273,NAS100,30,close
2022-02-10 15:01:00+00:00,2022-02-10 18:38:00+00:00,long,stop,14944.284,14746.859,197.42499999999927,-1.0,0.025447165961757723,-1.0254471659617577,-0.010254471659617577,NAS100,30,close
2022-02-11 15:12:00+00:00,2022-02-11 20:59:00+00:00,short,time,14638.571,14249.099999999999,140.3640000000014,2.774721438545478,0.03549388863953685,2.7392275499059413,0.027392275499059413,NAS100,30,close
2022-02-14 16:19:00+00:00,2022-02-14 18:54:00+00:00,long,stop,14344.509999999998,14193.271,151.23899999999776,-1.0,0.01431107816105655,-1.0143110781610565,-0.010143110781610565,NAS100,30,close
2022-02-15 15:41:00+00:00,2022-02-15 17:47:00+00:00,long,stop,14532.189999999999,14456.474999999999,75.71500000000015,-1.0,0.03178488212375349,-1.0317848821237534,-0.010317848821237534,NAS100,30,close
2022-02-16 19:21:00+00:00,2022-02-16 20:59:00+00:00,long,time,14523.009,14608.704,134.50900000000001,0.6370949155818547,0.01818462396568259,0.6189102916161722,0.006189102916161722,NAS100,30,close
2022-02-17 15:19:00+00:00,2022-02-17 20:59:00+00:00,short,time,14382.561,14175.11,117.23899999999958,1.7694709098508163,0.03483398728238909,1.7346369225684273,0.017346369225684274,NAS100,30,close
2022-02-18 15:26:00+00:00,2022-02-18 20:59:00+00:00,short,time,14098.365,14013.220000000001,131.83400000000074,0.6458500841967788,0.035917257877330376,0.6099328263194485,0.006099328263194485,NAS100,30,close
2022-02-22 15:29:00+00:00,2022-02-22 16:53:00+00:00,long,stop,14104.784,13871.716,233.0679999999993,-1.0,0.020151304511987978,-1.0201513045119879,-0.010201513045119879,NAS100,30,close
2022-02-23 15:00:00+00:00,2022-02-23 20:59:00+00:00,short,time,13899.595000000001,13517.615,137.16899999999805,2.784739992272356,0.034617186281157314,2.7501228059911984,0.027501228059911984,NAS100,30,close
2022-02-24 15:13:00+00:00,2022-02-24 20:59:00+00:00,long,time,13371.474,13971.32,303.1939999999995,1.9784230558652234,0.015152992440483673,1.9632700634247398,0.019632700634247397,NAS100,30,close
2022-02-25 15:00:00+00:00,2022-02-25 15:30:00+00:00,short,stop,13866.185000000001,14018.795,152.60999999999876,-1.0,0.02865181492038553,-1.0286518149203856,-0.010286518149203856,NAS100,30,close
2022-02-28 15:00:00+00:00,2022-02-28 19:08:00+00:00,long,stop,14154.485,14035.895,118.59000000000015,-1.0,0.0405456107175984,-1.0405456107175983,-0.010405456107175984,NAS100,30,close
2022-03-01 15:00:00+00:00,2022-03-01 15:10:00+00:00,long,stop,14260.560000000001,14160.57,99.9900000000016,-1.0,0.04873718971897111,-1.048737189718971,-0.01048737189718971,NAS100,30,close
2022-03-02 15:08:00+00:00,2022-03-02 16:04:00+00:00,short,stop,14016.895,14134.925,118.02999999999884,-1.0,0.04029458887570996,-1.04029458887571,-0.010402945888757101,NAS100,30,close
2022-03-03 15:06:00+00:00,2022-03-03 20:59:00+00:00,short,time,14239.619999999999,14039.395,119.8700000000008,1.670351213814943,0.04036298239759713,1.629988231417346,0.01629988231417346,NAS100,30,close
2022-03-04 15:11:00+00:00,2022-03-04 20:59:00+00:00,short,time,13838.29,13836.21,160.63999999999942,0.012948207171325658,0.027788833105079784,-0.014840625933754126,-0.00014840625933754126,NAS100,30,close
2022-03-07 15:00:00+00:00,2022-03-07 20:59:00+00:00,short,time,13676.57,13322.16,204.65499999999884,1.7317436661699048,0.021822061273851237,1.7099216048960535,0.017099216048960534,NAS100,30,close
2022-03-08 15:00:00+00:00,2022-03-08 17:10:00+00:00,short,stop,13224.190999999999,13374.48,150.28900000000067,-1.0,0.02915506048346839,-1.0291550604834685,-0.010291550604834686,NAS100,30,close
2022-03-09 15:02:00+00:00,2022-03-09 20:59:00+00:00,long,time,13621.154999999999,13742.19,123.02899999999863,0.9837924391810307,0.03830780893122802,0.9454846302498027,0.009454846302498028,NAS100,30,close
2022-03-10 15:17:00+00:00,2022-03-10 15:33:00+00:00,long,stop,13595.699,13489.49,106.20900000000074,-1.0,0.04431817703772719,-1.0443181770377272,-0.010443181770377272,NAS100,30,close
2022-03-11 15:00:00+00:00,2022-03-11 20:59:00+00:00,short,time,13577.605,13300.381,150.60499999999956,1.8407356993459776,0.031491233192789174,1.8092444661531883,0.018092444661531884,NAS100,30,close
2022-03-14 14:08:00+00:00,2022-03-14 15:43:00+00:00,long,stop,13340.880000000001,13205.724999999999,135.15500000000247,-1.0,0.03438353594021616,-1.0343835359402163,-0.010343835359402163,NAS100,30,close
2022-03-15 14:04:00+00:00,2022-03-15 19:59:00+00:00,long,time,13212.105,13457.490000000002,120.01399999999921,2.0446364590798045,0.03863586477410994,2.0060005943056947,0.020060005943056947,NAS100,30,close
2022-03-16 14:01:00+00:00,2022-03-16 18:05:00+00:00,long,stop,13748.825,13615.506000000001,133.3189999999995,-1.0,0.03580115268641392,-1.035801152686414,-0.01035801152686414,NAS100,30,close
2022-03-17 14:02:00+00:00,2022-03-17 19:59:00+00:00,long,time,13984.799500000001,14120.564,162.9235000000008,0.8333021325959648,0.029329273447353983,0.8039728591486107,0.008039728591486108,NAS100,30,close
2022-03-18 14:00:00+00:00,2022-03-18 19:59:00+00:00,long,time,14156.234,14417.925,155.64300000000003,1.6813541245028614,0.031217047923774274,1.650137076579087,0.01650137076579087,NAS100,30,close
2022-03-21 14:04:00+00:00,2022-03-21 19:59:00+00:00,short,time,14300.27,14376.32,173.3739999999998,-0.4386470866450527,0.027931312941963646,-0.46657839958701636,-0.004665783995870164,NAS100,30,close
2022-03-22 14:00:00+00:00,2022-03-22 19:59:00+00:00,long,time,14493.109,14657.375,113.70300000000134,1.4446936316543775,0.04036727804015678,1.4043263536142208,0.014043263536142207,NAS100,30,close
2022-03-23 14:13:00+00:00,2022-03-23 19:51:00+00:00,long,stop,14548.535,14463.09,85.44499999999971,-1.0,0.057474465738194355,-1.0574744657381943,-0.010574744657381943,NAS100,30,close
2022-03-24 14:05:00+00:00,2022-03-24 14:18:00+00:00,long,stop,14553.779999999999,14473.455,80.32499999999891,-1.0,0.06102879925303537,-1.0610287992530354,-0.010610287992530354,NAS100,30,close
2022-03-25 14:00:00+00:00,2022-03-25 14:35:00+00:00,short,stop,14713.216,14792.845,79.628999999999,-1.0,0.06278624320285403,-1.062786243202854,-0.010627862432028541,NAS100,30,close
2022-03-28 15:36:00+00:00,2022-03-28 18:55:00+00:00,short,stop,14751.585,14913.054,161.46900000000096,-1.0,0.015302336826263776,-1.0153023368262637,-0.010153023368262638,NAS100,30,close
2022-03-29 14:07:00+00:00,2022-03-29 18:48:00+00:00,short,stop,15106.246,15218.42,112.17400000000089,-1.0,0.04353921416727549,-1.0435392141672755,-0.010435392141672755,NAS100,30,close
2022-03-30 14:14:00+00:00,2022-03-30 15:04:00+00:00,long,stop,15205.414,15138.82,66.59400000000096,-1.0,0.0753111735291457,-1.0753111735291456,-0.010753111735291457,NAS100,30,close
2022-03-31 14:00:00+00:00,2022-03-31 14:57:00+00:00,short,stop,14977.400000000001,15086.825,109.42499999999927,-1.0,0.04607437971213191,-1.046074379712132,-0.01046074379712132,NAS100,30,close
2022-04-01 14:03:00+00:00,2022-04-01 19:59:00+00:00,short,time,14805.255000000001,14859.51,123.6859999999997,-0.4386511003670531,0.03527670815613741,-0.47392780852319055,-0.004739278085231905,NAS100,30,close
2022-04-04 14:00:00+00:00,2022-04-04 19:59:00+00:00,long,time,15047.630000000001,15160.595000000001,166.53499999999985,0.6783258774431816,0.028751872279100515,0.6495740051640811,0.006495740051640811,NAS100,30,close
2022-04-05 14:01:00+00:00,2022-04-05 19:59:00+00:00,short,time,15045.261,14824.285,82.83400000000074,2.6676968394620397,0.06069532239177096,2.6070015170702687,0.026070015170702687,NAS100,30,close
2022-04-06 14:00:00+00:00,2022-04-06 19:02:00+00:00,short,stop,14496.405999999999,14637.444,141.03800000000047,-1.0,0.03253488712261933,-1.0325348871226194,-0.010325348871226195,NAS100,30,close
2022-04-07 14:00:00+00:00,2022-04-07 14:40:00+00:00,long,stop,14570.720000000001,14453.07,117.65000000000146,-1.0,0.04195596430089196,-1.041955964300892,-0.01041955964300892,NAS100,30,close
2022-04-08 15:01:00+00:00,2022-04-08 19:59:00+00:00,long,time,14470.84,14334.115,163.8650000000016,-0.8343758581759316,0.014601071613828313,-0.8489769297897599,-0.0084897692978976,NAS100,30,close
2022-04-11 14:26:00+00:00,2022-04-11 19:59:00+00:00,short,time,14097.564999999999,13996.015,97.23500000000058,1.0443770247338784,0.04828433974391908,0.9960926849899593,0.009960926849899594,NAS100,30,close
2022-04-12 14:00:00+00:00,2022-04-12 14:48:00+00:00,long,stop,14258.57,14108.856,149.71399999999994,-1.0,0.025146372082771158,-1.0251463720827712,-0.010251463720827712,NAS100,30,close
2022-04-13 14:15:00+00:00,2022-04-13 19:59:00+00:00,long,time,14066.098999999998,14217.505,147.97899999999936,1.0231586914359572,0.03208247970995898,0.9910762117259981,0.009910762117259981,NAS100,30,close
2022-04-14 14:05:00+00:00,2022-04-14 19:59:00+00:00,short,time,14099.545999999998,13894.235,142.08400000000256,1.4449973255257043,0.03375041039103568,1.4112469151346685,0.014112469151346686,NAS100,30,close
2022-04-18 14:07:00+00:00,2022-04-18 16:11:00+00:00,long,stop,13931.923999999999,13827.491,104.43299999999908,-1.0,0.04333881186981164,-1.0433388118698117,-0.010433388118698117,NAS100,30,close
2022-04-19 14:00:00+00:00,2022-04-19 19:59:00+00:00,long,time,14017.235,14209.275000000001,182.75,1.050834473324218,0.025762244733242134,1.025072228590976,0.01025072228590976,NAS100,30,close
2022-04-20 14:01:00+00:00,2022-04-20 19:59:00+00:00,short,time,14063.205,14002.795,204.1239999999998,0.29594756128627653,0.023352732530226745,0.2725948287560498,0.002725948287560498,NAS100,30,close
2022-04-21 14:07:00+00:00,2022-04-21 19:59:00+00:00,short,time,14162.795,13719.21,117.6299999999992,3.7710192977982144,0.04080810018702739,3.730211197611187,0.03730211197611187,NAS100,30,close
