entry_time,exit_time,side,reason,entry_mid,exit_mid,risk_price,gross_R,cost_R,net_R,ret_frac,instrument,target,stop,trigger
2016-10-10 14:01:00+00:00,2016-10-10 19:59:00+00:00,short,time,18383.1885,18330.0605,20.660500000001775,2.571476972967549,0.13013869206939663,2.4413382808981523,0.024413382808981525,US30,range,sneaky,c3
2016-10-14 14:00:00+00:00,2016-10-14 19:59:00+00:00,short,time,18235.807500000003,18141.5515,27.990499999999884,3.367428234579647,0.1509381401725592,3.2164900944070878,0.03216490094407088,US30,range,sneaky,c3
2016-10-24 14:01:00+00:00,2016-10-24 19:59:00+00:00,short,time,18252.4295,18217.504,18.07050000000163,1.932735674164766,0.1567791695027666,1.7759565046619996,0.017759565046619998,US30,range,sneaky,c3
2016-11-07 15:11:00+00:00,2016-11-07 15:33:00+00:00,short,stop,18147.2025,18167.5,20.297500000000582,-1.0,0.15960429424805556,-1.1596042942480556,-0.011596042942480556,US30,range,sneaky,c3
2016-11-10 15:02:00+00:00,2016-11-10 17:51:00+00:00,short,stop,18726.249499999998,18768.72,42.470500000003085,-1.0,0.061247365053385544,-1.0612473650533856,-0.010612473650533857,US30,range,sneaky,c3
2016-11-15 15:10:00+00:00,2016-11-15 20:59:00+00:00,long,time,18836.292999999998,18921.364999999998,31.7029999999977,2.6834053559602022,0.06215055499479994,2.6212548009654024,0.026212548009654026,US30,range,sneaky,c3
2016-11-30 15:00:00+00:00,2016-11-30 20:59:00+00:00,short,time,19196.0,19139.099000000002,27.431499999998778,2.0742941508849517,0.12069117620254625,1.9536029746824055,0.019536029746824054,US30,range,sneaky,c3
2016-12-02 15:00:00+00:00,2016-12-02 15:23:00+00:00,long,stop,19178.7635,19158.0755,20.68800000000192,-1.0,0.15437063164635073,-1.1543706316463507,-0.011543706316463507,US30,range,sneaky,c3
2016-12-08 15:00:00+00:00,2016-12-08 16:23:00+00:00,short,stop,19555.5,19583.277000000002,27.777000000001863,-1.0,0.0958745544875192,-1.0958745544875192,-0.010958745544875192,US30,range,sneaky,c3
2016-12-13 15:06:00+00:00,2016-12-13 17:15:00+00:00,short,stop,19888.4485,19910.951999999997,22.503499999998894,-1.0,0.1500543983158249,-1.150054398315825,-0.01150054398315825,US30,range,sneaky,c3
2016-12-22 15:00:00+00:00,2016-12-22 16:06:00+00:00,long,stop,19920.4885,19907.918,12.570499999997992,-1.0,0.26783594546760575,-1.2678359454676058,-0.012678359454676059,US30,range,sneaky,c3
2017-01-04 15:06:00+00:00,2017-01-04 16:56:00+00:00,short,stop,19904.2025,19923.0945,18.891999999999825,-1.0,0.17831744455325174,-1.1783174445532518,-0.01178317444553252,US30,range,sneaky,c3
