part,variant,window,thr,direction,H,insufficient,n,n_obs,net_sharpe,gross_sharpe,net_pf,cagr,total_return,ending_cap,max_dd,top_year,skew,ekurt,ev_mean,ev_win_rate,guard_ok,subA_sharpe,subB_sharpe,subA_end,subB_end,pct_in_btc,n_switch
1,level,30,2.0,short,5.0,False,61,244,-2.911742183103612,-1.8078793872139323,0.6362329157153446,-0.14692650962177012,-0.7328659163227266,26713.40836772734,0.7653593262467405,,-0.36586515394822394,3.38274207204417,-0.01220666164040781,0.3114754098360656,True,-1.0810640272888548,-4.288348047484101,78314.69387572967,34110.340021396696,,
1,level,30,2.0,short,20.0,False,47,893,-0.8861181224550615,-0.6399330622216562,0.8723612372902354,-0.19146996691727514,-0.8303809778501379,16961.902214986207,0.8424994436821002,,0.01633684325586642,3.2371448306248194,-0.02201154111404462,0.44680851063829785,True,-0.7167885451108739,-1.0381651921367403,48748.457349187614,34794.74661831298,,
1,level,60,1.0,long,5.0,False,255,1020,-0.04580192842878508,1.0421862350191955,0.9926808252767197,-0.06551855555918806,-0.441425508016677,55857.449198332295,0.8476228749761022,7.693543192948852,-0.4979982839457725,8.268800630101051,0.006900295805221838,0.5725490196078431,True,0.9169500611117665,-1.2857536899784843,171245.27000081658,32618.389517016076,,
1,level,60,1.0,long,20.0,False,105,1995,0.5766153232298482,0.8024513341669611,1.095961622729808,0.10968312675646263,1.4480283041362312,244802.83041362313,0.7742123352589364,0.44117804707848685,-0.1836493103743301,6.727648947668456,0.029243473891158174,0.5142857142857142,True,0.9549167135982145,0.09860739795412107,307846.69338145567,79521.01993516796,,
1,level,60,1.0,short,5.0,False,255,1020,-2.130852416151942,-1.0421862350191955,0.7113176279878441,-0.37454459478948243,-0.9822789979384526,1772.1002061547335,0.9820732501039624,,0.546322366733604,8.599286316346848,-0.006900295805221838,0.42745098039215684,True,-2.210960884423329,-2.0627509247434253,9422.799786557185,18806.5144786676,,
1,level,60,1.0,short,20.0,False,105,1995,-1.0269197151812566,-0.8024513341669611,0.8495372244433386,-0.40975617853681856,-0.9892764737857983,1072.3526214201688,0.993170292243559,,0.1961809826309656,6.761857318941955,-0.029243473891158174,0.4857142857142857,True,-1.2061012731078784,-0.8230647218831745,5098.88140855083,21031.134782264824,,
1,level,60,1.5,long,5.0,False,139,556,-0.08185018175348496,0.9478312164552916,0.9869021671568046,-0.04040282048670685,-0.2979553441426329,70204.4655857367,0.5463365477329757,,0.357441082108208,4.62329976100547,0.006302690541426653,0.5755395683453237,True,0.7221848983419615,-1.2181988506140997,123643.82252089714,56779.59816704253,,
1,level,60,1.5,long,20.0,False,73,1387,0.6755515799721424,0.8853428162024422,1.1133983985373817,0.10498010914050138,1.3595574394725305,235955.74394725304,0.6479246109688289,0.5550903232047707,-0.23533106403571505,6.877458306903617,0.034276760740325846,0.5342465753424658,True,1.0210977382487005,0.2196342506002723,247872.04017158432,95192.56136509689,,
1,level,60,1.5,short,5.0,False,139,556,-1.9763734860219302,-0.9478312164552916,0.727642492261498,-0.21747842163956155,-0.8779761174239531,12202.388257604689,0.885735254637832,,-0.39310963356913403,4.680189806023616,-0.006302690541426653,0.4244604316546763,True,-1.9627466854800946,-2.0228879222035965,28869.522981765494,42267.3705599913,,
1,level,60,1.5,short,20.0,False,73,1387,-1.093670306783357,-0.8853428162024422,0.8404257061509846,-0.34064038694844856,-0.9721691528395368,2783.0847160463195,0.9874025620807318,,0.2533729766485695,6.897233558484342,-0.034276760740325846,0.4657534246575342,True,-1.2467390151498017,-0.9209775102251393,9552.113003793153,29135.8018371554,,
